threads,ops,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
1,103828,51898,8341,7865,12474,14166,19622,18455,32321,131377
1,116172,58069,8208,7715,13466,14767,19650,18695,30267,62307
1,115885,57925,8131,7659,12724,14918,19322,18494,31299,40256
1,115483,57731,8339,7599,14587,17543,19407,18545,29315,70372
1,115783,57884,8102,7634,13115,14037,19511,18705,30638,35738
1,115570,57776,8261,7694,14317,15299,19458,18475,30818,47419
1,115644,57813,8228,7784,13265,14738,19266,18349,28443,53070
1,116012,57999,8229,7704,15509,16421,19570,18705,30127,95870
1,115403,57695,8077,7484,13535,15790,19384,18455,29766,117060
1,115877,57929,8231,7609,14867,15409,19407,18465,28964,66735
1,115978,57981,8040,7534,13064,13936,19264,18395,30157,48220
1,115724,57853,8038,7454,14487,15499,19407,18584,30518,45104
1,115802,57891,8074,7494,14147,19888,19562,18705,31409,43071
1,115652,57819,8322,7790,13967,20789,19394,18535,29054,43812
1,115587,57784,8265,7649,13866,17813,19375,18480,29676,112130
1,115835,57908,8206,7589,14137,18205,19396,18585,29665,33162
1,115768,57877,8186,7584,14016,15759,19282,18404,29094,57708
1,115571,57776,8318,7619,15319,16842,19526,18745,31830,46617
1,115942,57961,8206,7594,14076,16471,19569,18540,33112,48451
1,115846,57916,8108,7565,13285,16261,19318,18434,28553,36038
1,115570,57776,8042,7484,12834,15469,19352,18594,29636,34505
1,115747,57866,7956,7514,12814,14608,19343,18494,29606,35337
1,115791,57888,8095,7585,13606,14477,19326,18465,29465,70091
1,115743,57862,8067,7594,12824,14557,19597,18605,32070,53861
1,115897,57939,8355,7825,13575,15449,19696,18785,31069,82806
1,115602,57794,8246,7644,12534,18765,19329,18395,29376,54642
1,115900,57941,8081,7494,12965,16281,19508,18525,29776,80030
1,116027,58004,8263,7624,13876,14437,19269,18244,30127,35216
1,115731,57858,7995,7504,13135,14978,19325,18519,30076,49794
1,116169,58076,8184,7555,13966,15940,19452,18605,29646,40286
1,11421,5709,7980,7284,11962,11962,18754,17884,30978,30978
