threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1417227,0.924702278396041,708541.826742974,0,0,0,0,48498,29895,154346,415843
6,1556055,0.9628366323763761,710455.8417050609,0,0,0,0,50597,31388,191005,1347313
6,1470474,0.9797928758918361,665525.4975341611,0,0,0,0,53780,31899,181667,2680070
6,1487059,0.9552310007764204,678270.862701859,0,0,0,0,52011,31709,177459,1282873
6,1270803,0.9207566939072397,581239.1816752513,0,0,0,0,59976,32019,179243,6242498
6,1408725,0.9408203996264841,651447.225231245,0,0,0,0,53511,32510,174204,483479
6,1360573,0.9176642149498357,624969.5912108029,0,0,0,0,55920,32530,188490,2536473
6,1511405,0.9350790773605947,696334.4418335281,0,0,0,0,49862,32841,174194,355952
6,1486155,0.9076751033269685,677890.6482448609,0,0,0,0,49978,32701,171309,352926
6,1373156,0.9115602203941678,625313.1689483129,0,0,0,0,54126,32721,173973,401656
6,826626,0.9157304992948279,377235.8972761423,0,0,0,0,90151,33773,209019,12431006
6,1439543,0.901683667866747,685360.046342305,0,0,0,0,49415,32901,173462,356132
6,1450961,0.8966542026683839,664411.6098410487,0,0,0,0,51040,33022,173623,365629
6,1136906,0.9199310306975411,519837.9876603678,0,0,0,0,65191,33362,202406,5030286
6,1454781,0.9101730467760527,677972.6539290268,0,0,0,0,49952,33643,178972,361090
6,1458655,0.8990499743029357,667533.3213092475,0,0,0,0,50695,33382,176839,357795
6,1456227,0.9053968980370786,666381.1082992381,0,0,0,0,50907,33262,178121,364727
6,1469850,0.9128290986385198,673390.4892178171,0,0,0,0,50301,33392,177480,361642
6,1449613,0.8932439311627727,663978.1706711935,0,0,0,0,51102,33392,177880,368955
6,1477922,0.9083646330539147,674659.135269295,0,0,0,0,50210,33612,179653,368685
6,616918,0.8874110555243016,281132.96877155086,0,0,0,0,119814,34093,213396,22561468
6,718631,0.8886431014334868,346434.3671411441,0,0,0,0,98866,34815,205081,22134725
6,1398547,0.9030053903029412,668833.9410096429,0,0,0,0,50506,33693,179183,368113
6,1461792,0.9012884082577879,669648.7120446835,0,0,0,0,50687,33653,179985,374196
6,1491131,0.9073641271207298,681179.122412628,0,0,0,0,49793,33773,181978,372743
6,1496432,0.9054860722467439,680619.1636420734,0,0,0,0,49707,33753,181888,374235
6,1466396,0.9065997149287328,666928.7513396031,0,0,0,0,50842,33883,182549,370158
6,1045998,0.9054671225169226,476664.01803803624,0,0,0,0,49851,33322,180045,364447
