threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1389848,0.9722490768055505,694789.3328049638,0,0,0,0,49354,29787,154724,428262
6,1476158,0.9707696403288865,683386.1077167627,0,0,0,0,52569,31329,194078,1367974
6,1454467,0.9668383252813523,669541.5476604368,0,0,0,0,53574,31770,181434,2685644
6,1509059,0.9727933987111739,697320.0845189691,0,0,0,0,51507,31630,176635,1280088
6,1361832,0.9471993398208316,628820.7106056724,0,0,0,0,57020,31980,174771,5763310
6,1351770,0.9561242683112516,629832.2500460452,0,0,0,0,57086,32481,178288,6134484
6,1380718,0.9663629953371289,643292.768599197,0,0,0,0,55866,32382,188086,2539126
6,1579460,0.9674480014654376,734601.4513556585,0,0,0,0,48854,32742,174330,353390
6,1590649,0.9672003511326428,729592.4313214682,0,0,0,0,49032,32532,170433,356747
6,1560394,0.9741901405471158,716766.0106156191,0,0,0,0,49997,32622,172918,362096
6,754375,0.9780956680722279,346195.2842489231,0,0,0,0,104133,33844,223564,12751804
6,1449222,0.9797428374143219,696567.1943086267,0,0,0,0,51326,32842,175062,367367
6,1534563,0.9661595378151699,710635.8168840064,0,0,0,0,50722,32932,174811,366766
6,1319531,0.9707867818754695,608491.140115999,0,0,0,0,59028,33153,189078,4910623
6,1409705,0.9754246471278102,657807.1017440881,0,0,0,0,54502,33664,188838,4779795
6,1509872,0.9734066716163194,700976.2401227029,0,0,0,0,51175,33294,177857,359572
6,1547590,0.9750407337461564,715281.0635141927,0,0,0,0,50179,33093,177216,370102
6,1526436,0.9673443292010993,703247.0368259189,0,0,0,0,51048,33323,178979,367538
6,1558731,0.973009664863998,718475.2913257153,0,0,0,0,49952,33293,177607,364341
6,1568910,0.9814362844791857,719284.8490067443,0,0,0,0,49902,33493,180402,374841
6,896848,0.9874510837949244,411411.0217320438,0,0,0,0,87273,33935,197695,21476971
6,508798,0.9733579415165914,242580.40041447085,0,0,0,0,148132,34856,230266,24105076
6,1489618,0.9817450914387129,725474.8277767994,0,0,0,0,49585,33764,182235,370362
6,1551236,0.9708242891138674,716564.2378828785,0,0,0,0,50001,33594,181615,376635
6,1560851,0.9796422722007629,717904.655606708,0,0,0,0,50059,33644,182215,379840
6,1567715,0.9813081991679479,719428.2405992458,0,0,0,0,49826,33674,182165,382806
6,1560314,0.9657465692976829,715819.706064522,0,0,0,0,50088,33693,182075,377185
6,1450530,0.9761888986204355,665270.5129639441,0,0,0,0,50163,33453,181985,377295
