threads,ops,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
12,6413576,3206036,84010,59847,148318,280266,307159,140910,326453,19985981
12,9486796,4724736,74771,62017,144151,272993,163701,143208,314901,726915
12,9457865,4701013,77592,64100,143400,274115,186014,147431,304262,19628660
12,9434509,4690087,76364,65142,145593,257954,180471,148939,282300,19591290
12,9436441,4692658,76062,65243,145363,264327,184397,149881,282220,19684946
12,9429947,4688525,75569,65493,146546,256632,172929,148379,294964,19386576
12,9448191,4697540,76399,65403,145764,268064,170115,150718,299182,1625803
12,9414514,4681194,77632,66625,147026,258084,185131,152978,315613,19415320
12,9431098,4689629,79695,66395,147247,271830,186818,150894,282340,19790915
12,9417434,4682161,75894,66145,146786,263074,165719,150403,274936,537098
12,9407001,4677758,77464,67166,147147,266119,174658,151584,303810,19290515
12,9420999,4684556,78292,66104,145242,271519,187355,150032,285717,19658426
12,9435342,4691458,77338,65754,144612,256281,201089,150643,283793,19642757
12,9403819,4675977,78068,65984,144421,261942,169594,150162,271961,550654
12,9445442,4696698,77349,65172,145614,262693,165674,148699,314080,611438
12,9447359,4697269,75434,64091,142708,259828,188693,146836,335851,19456247
12,9455449,4701560,76878,64291,143369,259988,175700,148139,288331,19483417
12,9472513,4710161,79165,63540,145252,287410,188015,147161,311455,19350057
12,9444220,4695796,77329,64331,141796,261320,166909,147777,278113,709903
12,9411261,4679641,76657,66145,144732,258556,202310,150001,269586,19901392
12,9453606,4700837,77725,64741,143209,278803,179601,148919,267723,19258075
12,9471264,4709235,76746,64431,142819,276540,188941,147431,299773,19543750
12,9461343,4704590,74768,64341,145223,263214,172992,147061,297528,19529324
12,9513530,4730463,74586,62777,141495,274265,193209,145814,325531,19461116
12,9491413,4718794,77106,64000,143640,269826,189238,147788,311485,19813077
12,9436375,4691908,75034,64741,143549,260560,175411,146725,293911,19364815
12,9445731,4697208,77084,64170,144291,278813,175451,148454,287200,19589948
12,9467424,4707515,76941,63960,141616,267373,189439,148148,281618,19787448
12,9462493,4705189,74684,63690,139632,251923,164678,144626,277601,662104
12,9432802,4690350,77211,64030,141606,273594,181805,146114,296437,19752423
12,1433603,692848,36549,20909,88987,4909700,64474,40521,186300,5030065
