threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1377626,0.9719983766186271,688692.1830746692,0,0,0,0,49859,30538,166796,441437
6,1481030,0.9617559064603491,680432.1085844514,0,0,0,0,52704,32401,207694,1312848
6,1464447,0.9717311867453798,674253.1657804883,0,0,0,0,53320,32812,195209,2527991
6,1498287,0.984126567349957,692285.4593586774,0,0,0,0,51911,33333,198185,1288122
6,1477575,0.9805554108725723,682387.4189609088,0,0,0,0,52595,33503,188157,450824
6,1316158,0.9800562458560544,609431.4752901673,0,0,0,0,58880,33683,202614,5813388
6,1373392,0.9791323941056306,640783.3312519263,0,0,0,0,55967,33794,209137,2523052
6,1544050,0.9770522139400813,718343.2398559788,0,0,0,0,50017,34054,190190,361034
6,1566200,0.9753730099279598,719771.7194772197,0,0,0,0,49926,34035,189910,362036
6,1519519,0.9516724047077735,699043.0144886273,0,0,0,0,50435,34055,188588,362667
6,810903,0.9289660214550657,372702.2726195131,0,0,0,0,93160,34295,236017,11891406
6,1405011,0.9266173560590475,673576.7745320776,0,0,0,0,50184,34325,191423,357297
6,1430538,0.9080920635129852,663965.2059578493,0,0,0,0,51203,34546,192756,362156
6,1258629,0.9057771395978134,583997.0555645269,0,0,0,0,58038,34565,209226,4879958
6,1316243,0.9176913114812956,616781.4711729641,0,0,0,0,55000,34586,202363,883254
6,1455669,0.9271998798613676,678911.6613103965,0,0,0,0,49869,34575,196312,370142
6,1464774,0.9227810139044854,678891.0193808802,0,0,0,0,50029,34666,194779,366084
6,1451420,0.9160025327336163,671846.5898955083,0,0,0,0,50373,34625,194629,369681
6,1440971,0.9049914082298552,667274.7126492292,0,0,0,0,50822,34626,194689,374870
6,1451000,0.9121826562405069,672714.4864230936,0,0,0,0,50405,34766,196713,371264
6,791030,0.9163681501827995,366498.0912280138,0,0,0,0,92152,34966,218655,21373867
6,689588,0.913238139501804,331162.85027335864,0,0,0,0,103197,34996,225938,21845020
6,1384734,0.906496549270852,668047.6904926242,0,0,0,0,50691,35177,199749,370412
6,1480364,0.9124625632251165,687861.9592187153,0,0,0,0,49280,34996,197485,370272
6,1472172,0.9007961877512509,680946.8834663375,0,0,0,0,49809,35117,198927,368559
6,1457951,0.9171219316857309,674874.5201774832,0,0,0,0,50255,34997,195921,366435
6,1458439,0.9151928379428992,675547.3082439512,0,0,0,0,50196,35196,197534,369219
6,1424682,0.9183800565188778,659873.3051980188,0,0,0,0,51249,35427,199087,381554
6,10171,0.8976435708520388,4721.105205502018,0,0,0,0,68982,28534,142380,10208858
