threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1392503,0.9501101733286673,696165.9102302497,0,0,0,0,49636,30248,165493,443439
6,1488093,0.9540011455017033,684310.5510324726,0,0,0,0,51673,32131,206671,1310901
6,1413234,0.9357715971491046,650492.68498621,0,0,0,0,53532,32582,196703,2542773
6,1452808,0.9160310567634622,672969.5457693384,0,0,0,0,51536,33083,198736,1285913
6,1337488,0.881841806139368,619441.5938978865,0,0,0,0,53293,33263,188617,441496
6,1198034,0.8727342855800614,558966.9743642765,0,0,0,0,58847,33454,202263,5821667
6,1281005,0.8796718312838137,601829.2084359995,0,0,0,0,54669,33583,207593,2521522
6,1423741,0.8616289324521146,666124.9218755098,0,0,0,0,49397,33824,189959,357597
6,1410710,0.8755206132220983,654185.073664638,0,0,0,0,50130,33834,190331,363618
6,1397914,0.879969642512404,649202.1875203833,0,0,0,0,50811,33854,188867,365502
6,773987,0.856917913860416,359632.80253359856,0,0,0,0,91589,34015,234393,11863512
6,1363833,0.8575993480446537,655371.9445695919,0,0,0,0,50211,34154,190981,361885
6,1414997,0.8767411746504534,658701.3135329465,0,0,0,0,49978,34395,193236,358949
6,1276857,0.865697118860246,592763.5984670671,0,0,0,0,55456,34435,204657,4759908
6,1241222,0.8671191899574922,580941.6623349711,0,0,0,0,56728,34355,208334,4873012
6,1366111,0.8569521625499662,639855.2921180967,0,0,0,0,49777,34435,196311,374709
6,1390214,0.865702291997037,643868.8087394692,0,0,0,0,49661,34436,194167,366523
6,1381155,0.867336083865708,639426.8422888813,0,0,0,0,49893,34435,195991,372806
6,1374011,0.8588697725198979,635765.7119534233,0,0,0,0,50156,34405,193957,368868
6,1374149,0.871965927747828,638087.4197870153,0,0,0,0,49955,34566,197083,372585
6,829526,0.8652469276314844,384834.7763861153,0,0,0,0,82526,34816,212832,21224818
6,553960,0.8674425934154685,265471.7690776459,0,0,0,0,121253,34765,237860,22016276
6,1301799,0.8728895546242673,632733.1199567482,0,0,0,0,50438,35067,199888,373887
6,1364431,0.8705251369217686,636532.8436578079,0,0,0,0,50035,34866,198275,367806
6,1361621,0.8573083899770829,633704.2964440254,0,0,0,0,50350,34916,198676,371724
6,1391147,0.8719838809487848,647104.7356937535,0,0,0,0,49304,34896,198035,369550
6,1371135,0.8702577151374821,635598.0750094341,0,0,0,0,50239,35006,197754,367686
6,1381906,0.8768285810904608,640787.5877838087,0,0,0,0,49780,35287,199228,367536
6,72713,0.8927185238404162,33712.640965862745,0,0,0,0,85578,35327,234524,10342333
