threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1366476,0.9700366221843422,683126.8750681058,0,0,0,0,50053,30347,166794,432753
6,1500497,0.9601815451668112,686878.0319002286,0,0,0,0,52278,32191,206708,1307415
6,1474480,0.9643517928310352,669198.8553840291,0,0,0,0,53636,32611,195788,2537195
6,1542208,0.9690329058043565,701860.207297401,0,0,0,0,51109,33022,197691,1287738
6,1441688,0.9713040628764122,653473.136235045,0,0,0,0,54888,33213,191339,3368416
6,1432492,0.9768224461283946,653208.7026177779,0,0,0,0,54971,33503,196108,3358326
6,1435814,0.9787434620861563,659052.353821294,0,0,0,0,54398,33513,207380,2518149
6,1583580,0.9892957608176354,726409.8767523153,0,0,0,0,49408,33813,191179,359966
6,1621988,0.9854112807438153,732717.6460167965,0,0,0,0,48904,33784,187983,360598
6,1471230,0.9714924003111471,662438.9470238128,0,0,0,0,54085,33833,190989,433594
6,1038689,0.9852036775758757,471180.7261088649,0,0,0,0,76619,34044,215204,11598912
6,1553282,0.9731115594013048,730348.7933763198,0,0,0,0,49097,34154,191690,359375
6,1571943,0.9817594824250818,715949.6405425363,0,0,0,0,50042,34294,193663,363813
6,1239740,0.9724983337705114,561134.9846596498,0,0,0,0,64128,34264,217398,4964122
6,1579453,0.9756921546327719,733314.8269713187,0,0,0,0,48913,34305,193273,359826
6,1565381,0.9864798253238936,708434.6866998521,0,0,0,0,50536,34485,196098,374734
6,1606221,0.9856849718609894,728213.3749837527,0,0,0,0,49414,34515,193864,367260
6,1589000,0.9800643136924592,716991.3306741735,0,0,0,0,50033,34395,194576,370556
6,1603409,0.9640618123407901,724662.50211873,0,0,0,0,49525,34305,193644,367981
6,1573457,0.9748547803015001,713840.7002675479,0,0,0,0,50247,34706,198162,375665
6,345404,0.974178660094009,156819.4613127648,0,0,0,0,227459,34545,457038,22981135
6,1232734,0.9755807639816221,603313.00637641,0,0,0,0,59992,34936,204163,427583
6,1554321,0.9605481200551651,719753.4246158202,0,0,0,0,49809,34825,198903,375645
6,1587573,0.9649551136360751,721636.396121711,0,0,0,0,49840,34866,197951,369714
6,1598547,0.9782072968126405,723616.116514861,0,0,0,0,49423,34836,197010,372750
6,1610749,0.9710042181067728,727255.2497399217,0,0,0,0,49497,34805,196118,365417
6,1613412,0.9728097749855242,728685.3133647438,0,0,0,0,49180,35136,197360,360858
6,757240,0.9688038740294217,341932.3597654843,0,0,0,0,53888,34645,200496,413917
