threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1322057,0.9559017488767596,660935.1719881044,0,0,0,0,51946,30567,166713,468730
6,1459884,0.9695447151176653,672715.2951646899,0,0,0,0,53301,32441,209643,1318266
6,1432464,0.9736633416219171,660345.8123070889,0,0,0,0,54301,32882,197451,2559627
6,1489092,0.9795191899844805,689023.9750736096,0,0,0,0,52206,33303,197741,1288359
6,1482145,0.972935786748049,684695.20139514,0,0,0,0,52404,33533,188153,434366
6,1301955,0.9685367209533335,602849.6445784719,0,0,0,0,59560,33703,204594,5827313
6,1358536,0.9825347337701105,635025.5460431556,0,0,0,0,56243,33824,210014,2524480
6,1544011,0.9802755536882422,718775.3347297524,0,0,0,0,50095,34124,190337,359996
6,1538345,0.9709699019957705,709246.6566564798,0,0,0,0,50562,34013,189175,361248
6,1545164,0.9795394642873122,712027.0234578045,0,0,0,0,50417,34084,187733,365767
6,825186,0.9748545438738019,378444.55754578405,0,0,0,0,94032,34425,237285,11916668
6,1436219,0.9414485883677125,687664.7756076459,0,0,0,0,50817,34375,191229,362742
6,1518740,0.9356531649169995,703959.720121386,0,0,0,0,49607,34535,193423,360217
6,1287581,0.9489679685497467,593196.8099262371,0,0,0,0,58805,34635,208842,4877589
6,1376267,0.9227081044963046,642141.184060711,0,0,0,0,54271,34565,201418,727817
6,1486186,0.9321811828963203,689755.3762345683,0,0,0,0,50628,34685,195858,372199
6,1521266,0.9441577671251091,701203.0614784913,0,0,0,0,49694,34685,194996,367270
6,1498847,0.9388867047829981,688471.4853177492,0,0,0,0,50675,34666,194726,370005
6,1485692,0.9368301916630544,685258.0894885539,0,0,0,0,50823,34655,195307,370376
6,1506697,0.9350197539458749,694299.9973676729,0,0,0,0,50203,34846,197441,373571
6,775674,0.9371746674813016,356669.84386294015,0,0,0,0,97108,35016,221195,21471200
6,746126,0.9432325921313224,358487.1632420785,0,0,0,0,98599,35146,223380,21750966
6,1442677,0.9472800828872626,693989.2607820017,0,0,0,0,50228,35186,200436,373622
6,1505897,0.9380605909083387,696627.2434536717,0,0,0,0,50093,35086,198723,373352
6,1514676,0.9398004238157074,700020.6358464854,0,0,0,0,49822,35226,199285,370997
6,1521946,0.9407575960670239,701920.3649428401,0,0,0,0,49608,35106,196449,366669
6,1458954,0.926905717629062,673756.8549907778,0,0,0,0,50271,35357,199133,368232
6,1336637,0.9254873494586149,618713.6626444472,0,0,0,0,52240,35387,200517,386626
