threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1406774,0.949866318318199,703333.3599296383,0,0,0,0,48497,29585,154428,432395
6,1485136,0.9602306639461142,686395.7263748356,0,0,0,0,52459,31608,197207,1372494
6,1395552,0.9854764468895466,642041.8872376007,0,0,0,0,55880,31990,183551,2721895
6,1463759,0.9655473388785591,678356.5536640473,0,0,0,0,52993,32481,187208,1299938
6,1420353,0.9500789081739455,657132.2787661081,0,0,0,0,54546,32100,169696,468552
6,1246002,0.9746120584139216,578652.4049740821,0,0,0,0,62116,32770,187609,6342340
6,1366438,0.9693819091077785,640764.6402456354,0,0,0,0,55928,32560,188110,2529757
6,1536450,0.9717771024305476,715622.0401280086,0,0,0,0,50239,33222,176910,357575
6,1557573,0.9722082812116352,717803.0404381758,0,0,0,0,49868,32681,171019,357014
6,1578366,0.9879938928993149,724046.1662000326,0,0,0,0,49758,32701,170397,358798
6,733826,0.9896442086823308,336307.2412940405,0,0,0,0,106824,33993,225781,12859496
6,1455592,0.9801337654000611,700760.6607171395,0,0,0,0,50610,33071,173764,360130
6,1508435,0.9382821839276227,699190.573956489,0,0,0,0,49903,33392,176529,358376
6,1381768,0.9478229854084425,638011.0373728228,0,0,0,0,54665,33633,185475,4796043
6,1300363,0.9376864174180691,605570.7852512504,0,0,0,0,57723,33793,193641,4946814
6,1516057,0.9570857824107438,708796.3706015776,0,0,0,0,49144,33141,174014,362094
6,1517051,0.9378579801355559,699157.4811104265,0,0,0,0,49953,33292,175266,363826
6,1510399,0.9302673173300998,694133.940499213,0,0,0,0,50263,33171,174024,358817
6,1525811,0.9472081873036786,702941.4523202606,0,0,0,0,49515,33523,177911,366682
6,1533297,0.9370996875921185,704609.0185492255,0,0,0,0,49612,33673,179183,365781
6,828869,0.9476190879052524,380964.050200633,0,0,0,0,91447,34314,198659,21684546
6,533780,0.9107092336233539,255346.03823178195,0,0,0,0,137465,35025,218035,22856797
6,1440853,0.928851807283742,700822.6037568271,0,0,0,0,49638,34074,183531,354930
6,1491593,0.9290023356037997,690552.6767155695,0,0,0,0,50660,34054,182219,359338
6,1496871,0.9509461208100306,692475.4056863231,0,0,0,0,50348,33983,181799,363026
6,1509726,0.9446514452647714,697101.3324262919,0,0,0,0,50075,33673,179584,369567
6,1524631,0.9511504206790741,703125.8566736544,0,0,0,0,49668,33823,178512,367403
6,1490118,0.945476144553673,686110.0628591381,0,0,0,0,49458,34073,181168,364518
