threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1384171,0.954199052221189,691968.2124259461,0,0,0,0,49855,30147,155425,442569
6,1529305,0.9708031852621724,703744.5198525117,0,0,0,0,50951,31600,195360,1362412
6,1444827,0.9698335850772255,663631.3513065018,0,0,0,0,54172,31981,182055,2691992
6,1514151,0.9657618656376883,700469.2951042822,0,0,0,0,50767,32461,185832,1290145
6,1340579,0.9277594091680277,616909.4070565827,0,0,0,0,56603,32141,171275,5440942
6,1202923,0.943130728590018,560926.345026089,0,0,0,0,62165,32882,184509,6313996
6,1323936,0.9291147878534906,622003.6447539213,0,0,0,0,56356,32632,187055,2531828
6,1511420,0.9294961623629453,704787.0968289712,0,0,0,0,49482,33153,176304,354963
6,1523023,0.9207307457885754,701342.9809322933,0,0,0,0,49664,32712,170473,357267
6,1498968,0.9316036960512464,689804.2212926997,0,0,0,0,50667,32762,170583,359331
6,722271,0.9413569781435371,334086.4470582349,0,0,0,0,104469,33994,222862,12740685
6,1440056,0.9281141495669277,693434.928925585,0,0,0,0,50376,33143,174610,364100
6,1518454,0.9457780225193342,704605.4784599587,0,0,0,0,49130,33463,176485,357738
6,1341446,0.9246286716807048,619369.3464394707,0,0,0,0,54707,33684,186643,4834562
6,1303193,0.9179656384356992,607088.377466348,0,0,0,0,55676,33854,190882,4905187
6,1473253,0.9250434079234758,686589.8752434925,0,0,0,0,49524,33203,175102,364932
6,1461402,0.9222683073558806,675950.7088240979,0,0,0,0,50211,33373,175753,367757
6,1464146,0.9204899500271567,678308.7921933243,0,0,0,0,49982,33233,173899,360373
6,1470477,0.924047194841243,680120.3341090095,0,0,0,0,49771,33524,178198,369971
6,1483215,0.9209457201987685,684744.3047231584,0,0,0,0,49528,33694,179450,362467
6,823026,0.9222729657431026,379725.95517582825,0,0,0,0,88744,34275,197545,21582483
6,521797,0.9327690735537445,249678.51266338179,0,0,0,0,137225,34987,217883,22841198
6,1408117,0.9185180755613027,685377.890589371,0,0,0,0,49474,34115,183167,356615
6,1474155,0.929071778899291,682433.3946583098,0,0,0,0,49647,34064,181624,359521
6,1480998,0.9192445275278659,683260.9718695597,0,0,0,0,49634,34005,181584,363409
6,1492148,0.9148873155004035,687926.9942043916,0,0,0,0,49261,33724,180371,372766
6,1498048,0.9283927334179101,689331.1838098848,0,0,0,0,49209,33824,178889,364290
6,1481633,0.9134657691440496,683230.8018080865,0,0,0,0,49123,33944,181344,366514
