threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1395351,0.9733724813042834,697589.4226971599,0,0,0,0,49670,29665,153816,436742
6,1473070,0.9584345243446267,681825.3098635373,0,0,0,0,52400,31409,190184,1418127
6,1421524,0.9697833966538613,654684.2451784125,0,0,0,0,55015,32029,182950,2697134
6,1499370,0.9731345022717047,694085.7422698501,0,0,0,0,51760,32721,188290,1302412
6,1409814,0.9509238350728526,651046.3137884791,0,0,0,0,55052,32210,172892,1099354
6,1325936,0.9576673321331718,616331.8064125474,0,0,0,0,58129,32941,183431,6168819
6,1375709,0.9611209809618275,641395.784616708,0,0,0,0,56221,32761,190825,2563586
6,1518984,0.973592681374927,706519.4475238055,0,0,0,0,50429,33072,175276,351764
6,1479570,0.9192423251397475,683188.0212832085,0,0,0,0,51053,32661,170026,357615
6,1509353,0.9223369302116369,695612.950093377,0,0,0,0,50119,32781,170878,355171
6,767113,0.9241873683693389,353389.7590488073,0,0,0,0,99090,33933,224387,12323081
6,1438180,0.9396659432347412,691107.1545890996,0,0,0,0,50413,32991,173503,357124
6,1508207,0.9411661668999446,698901.979575571,0,0,0,0,49908,33292,175436,354730
6,1223894,0.9372804436792643,565185.6810632967,0,0,0,0,61833,33262,191206,4942911
6,1360897,0.9365050461953767,638563.4823213645,0,0,0,0,53868,33793,185725,659296
6,1466698,0.9043173065328297,682692.3138014976,0,0,0,0,49670,33402,175366,361201
6,1470543,0.9142467833145623,679975.0198770816,0,0,0,0,49742,33542,176939,360801
6,1481125,0.9113745555843639,682776.0586019432,0,0,0,0,49618,33532,176618,365199
6,1447888,0.9255468584815892,667209.3132342644,0,0,0,0,50897,33402,175155,360681
6,1450993,0.9322892908037956,670699.9142504404,0,0,0,0,50370,33542,176168,365169
6,829936,0.8989480648794913,384492.50288171094,0,0,0,0,88469,33933,192428,21849133
6,611036,0.9152321513651573,292873.4650579828,0,0,0,0,115962,34815,210201,22222888
6,1400172,0.9115552045424233,678618.8143543227,0,0,0,0,49953,34143,181558,358356
6,1493730,0.9070446985986708,693689.41129909,0,0,0,0,48778,33823,177991,369547
6,1484444,0.9240076980917299,684683.3104088531,0,0,0,0,49522,33953,180626,363536
6,1499055,0.9016867248883653,690332.8072379843,0,0,0,0,49054,33993,181107,359428
6,1485948,0.9232453997872377,684256.7046200273,0,0,0,0,49536,34073,182049,369537
6,1451484,0.9134149167815185,668766.6203813938,0,0,0,0,49872,33883,180225,362874
