threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1430600,0.942310657509845,715208.5709547277,0,0,0,0,48452,29234,151203,418605
6,1526323,0.9544126092692216,702535.7502872276,0,0,0,0,51003,31359,189035,1394898
6,1447618,0.956506870844515,664627.6243253098,0,0,0,0,54139,31980,181511,2684327
6,1533393,0.9732206208752454,708988.8289367169,0,0,0,0,50610,32681,187892,1294489
6,1404119,0.9762080459098766,647222.5804999308,0,0,0,0,55389,32211,172303,1236931
6,1333523,0.937708766585629,619763.1849447996,0,0,0,0,57007,32892,181651,6143178
6,1344917,0.9144204761085616,626839.6209960693,0,0,0,0,55818,32751,188984,2561357
6,1532680,0.9120122617261236,712833.0454431433,0,0,0,0,48886,33032,173666,347412
6,1546408,0.9186922137632896,710984.3840007418,0,0,0,0,49040,32602,167725,346911
6,1523547,0.9126174186573324,700038.1052045746,0,0,0,0,49868,32812,170220,356199
6,765997,0.9338953825790685,352554.68091817445,0,0,0,0,99086,33934,221956,12314910
6,1441253,0.8791552924341559,691464.1293046371,0,0,0,0,49925,32962,171883,351068
6,1472610,0.8472090564676397,681106.2738442987,0,0,0,0,49771,33263,173084,349095
6,1219524,0.850118328009456,564087.899256252,0,0,0,0,60066,33233,189486,4942775
6,1330006,0.86799847517419,624586.9209718168,0,0,0,0,54203,33803,184806,552697
6,1433848,0.8498966734702829,668454.9957131525,0,0,0,0,50657,33382,174828,363432
6,1485735,0.8537846076473126,689149.4195154082,0,0,0,0,49339,33563,175188,351369
6,1484698,0.8711358429572388,685022.8371566548,0,0,0,0,49340,33543,175459,360667
6,1479436,0.8699769619592428,681487.6134684965,0,0,0,0,49809,33393,173996,357350
6,1459815,0.8616911721907999,672939.1737558956,0,0,0,0,50385,33543,176070,370455
6,822541,0.8681137131522204,379645.6251620219,0,0,0,0,89453,33953,193103,21832860
6,606233,0.8589992834188516,290089.01471086923,0,0,0,0,116754,34765,208952,22254922
6,1401026,0.8578377325018339,678843.8323946552,0,0,0,0,50037,34204,181781,358984
6,1446762,0.8586342411522093,671023.0247163399,0,0,0,0,50466,33853,177663,364614
6,1481827,0.8699492812133509,685303.9430792162,0,0,0,0,49472,33984,179477,361037
6,1468905,0.8517745146976454,676462.7590668895,0,0,0,0,49962,34013,180569,362741
6,1481245,0.8723411539498336,682982.7134543627,0,0,0,0,49771,34104,181671,364945
6,1430074,0.8684973511943392,659596.0339242113,0,0,0,0,49526,34014,180298,360086
