threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1399999,0.9593300981500301,699911.3976029595,0,0,0,0,49116,29706,153257,422232
6,1496257,0.9770403604031076,692578.5499348392,0,0,0,0,51995,31369,192271,1402049
6,1400082,0.9564024755877054,644039.7823957144,0,0,0,0,54983,31990,182812,2695655
6,1452149,0.9240861944034825,673050.7059031948,0,0,0,0,51883,32711,188163,1301611
6,1368221,0.9463959907458318,633676.3639033051,0,0,0,0,55131,32190,173486,1852184
6,1335677,0.942037250668396,622275.4576957781,0,0,0,0,55936,32861,182543,6075272
6,1325510,0.9578499440966298,617991.1477116841,0,0,0,0,56645,32701,191219,2568597
6,1504978,0.9427234903672486,701855.5652601032,0,0,0,0,49692,33012,176161,349866
6,1504831,0.9384282229227039,695506.1035996369,0,0,0,0,50062,32581,168967,353924
6,1525775,0.9263010180089095,704072.1834640317,0,0,0,0,49654,32721,171121,357350
6,775596,0.9441133910600559,356447.3303844524,0,0,0,0,98014,33834,223069,12297500
6,1439199,0.9244536534883873,690939.3568951108,0,0,0,0,50403,32932,172964,361979
6,1523143,0.9353186385847558,705660.8730273708,0,0,0,0,49432,33212,174908,355627
6,1250594,0.9363724677645314,576030.4526403653,0,0,0,0,60720,33152,190668,4940133
6,1362959,0.9380463374210378,637354.3586341653,0,0,0,0,54737,33773,186850,754996
6,1480530,0.9432855569760686,688706.7632811363,0,0,0,0,50649,33322,176481,367679
6,1503273,0.9365478257144256,695467.5398442744,0,0,0,0,50116,33493,176300,357450
6,1517200,0.9339291017786389,699732.9838857342,0,0,0,0,49909,33463,176922,363071
6,1524683,0.9398295174403324,700687.5717416577,0,0,0,0,49836,33303,174808,362480
6,1521864,0.9334920256587285,700443.8070734197,0,0,0,0,49781,33453,177172,370866
6,831030,0.9485055234749121,381540.2921763687,0,0,0,0,90809,33904,194805,21864271
6,652623,0.9349137415473704,312487.80195548234,0,0,0,0,112733,34625,206568,22215058
6,1422257,0.9473551906401707,687840.4948452169,0,0,0,0,50632,34094,182963,359344
6,1493086,0.9431321388627433,692810.9259387173,0,0,0,0,50383,33724,179196,366828
6,1518556,0.9498415306762852,702102.417095423,0,0,0,0,49838,33884,180529,362801
6,1513398,0.93359911435432,697367.6429623206,0,0,0,0,49895,33893,181651,365104
6,1500517,0.921715118110114,691996.6247512604,0,0,0,0,50574,34033,182793,376346
6,1494316,0.9467566254501308,688061.3977036747,0,0,0,0,49326,33573,179587,360285
