threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1396512,0.9654822732709,698033.8416554532,0,0,0,0,49274,29626,153848,420870
6,1502559,0.9680660118993079,680896.7397723307,0,0,0,0,52583,31259,193773,1418001
6,1418856,0.9540009806373606,643329.046759739,0,0,0,0,56003,31899,181871,2695488
6,1489810,0.9139759026516587,681287.760236693,0,0,0,0,51531,32612,184876,1294920
6,1348396,0.9176220067587348,615210.122503933,0,0,0,0,56779,32010,174849,6021540
6,1453340,0.9143050183950324,668179.3669347015,0,0,0,0,52211,32731,176681,463169
6,1357621,0.9229148885486795,622079.9831236746,0,0,0,0,56126,32661,191379,2560135
6,1554570,0.9108419694815679,716397.760115815,0,0,0,0,48650,32732,173145,346220
6,1557793,0.9128261563348565,708216.0907953512,0,0,0,0,49181,32461,168977,350348
6,1382369,0.9123639117788046,626426.6539537752,0,0,0,0,55561,32651,173035,430879
6,949266,0.9127286319076179,433363.09488966933,0,0,0,0,81008,33673,203021,12003816
6,1493243,0.9092755282443673,705985.8697091975,0,0,0,0,49412,32782,170721,347823
6,1513750,0.9217486826772435,690822.639265771,0,0,0,0,50335,33102,174738,357341
6,1163990,0.9146005912556137,530587.0342806882,0,0,0,0,65889,33302,202009,5031893
6,1488086,0.9144840113835857,692231.691063344,0,0,0,0,50358,33443,178605,363592
6,1528637,0.9274496503062539,696209.3010208176,0,0,0,0,50154,33232,175740,359133
6,1530837,0.9056589000429218,694169.4555604061,0,0,0,0,50338,33422,176972,364203
6,1537753,0.9186155354961847,697868.601173988,0,0,0,0,49945,33303,175769,364554
6,1551404,0.9302073879560492,703633.5875411368,0,0,0,0,49532,33282,174808,363002
6,1524348,0.9158140492133148,690843.3050925577,0,0,0,0,50511,33392,177123,370656
6,436401,0.9109630000469399,198147.04127055098,0,0,0,0,176310,34014,243006,23503405
6,1032428,0.9178787603855857,502023.2607949008,0,0,0,0,69535,34335,189686,900069
6,1522985,0.9281378843525423,714309.0345847593,0,0,0,0,48872,33974,181421,355327
6,1545358,0.9282268492253748,701471.4815945245,0,0,0,0,49794,33723,179537,363753
6,1540855,0.9290109175620799,698350.4722588978,0,0,0,0,49869,33804,181541,372509
6,1545870,0.945019991213263,701308.6080554436,0,0,0,0,49785,33784,180799,368120
6,1527321,0.9400725138545473,692486.8274804574,0,0,0,0,50433,33924,181772,364164
6,920495,0.9302702688688577,417718.7859745525,0,0,0,0,48817,33002,176672,359224
