threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1420025,0.9645838448285544,709906.9655854496,0,0,0,0,48479,29656,153889,426931
6,1499936,0.9691579382387098,693167.9186897897,0,0,0,0,51737,31289,192010,1413193
6,1458991,0.9572945207134257,665252.2520121135,0,0,0,0,53973,31880,181291,2684020
6,1492816,0.9745826986393549,684250.4575056568,0,0,0,0,52529,32741,187953,1303337
6,1415306,0.9705475078952098,649052.0097194386,0,0,0,0,55217,32130,173255,5523602
6,1352976,0.9265729110504873,625200.6497050683,0,0,0,0,56109,32872,181390,5931910
6,1343626,0.9236072151032378,621551.2805595993,0,0,0,0,56243,32722,191069,2561640
6,1495594,0.9305544226550472,692258.7982629915,0,0,0,0,50385,32922,175900,355738
6,1523165,0.9375415567936711,695639.3545190396,0,0,0,0,50080,32581,169648,355678
6,1474955,0.9415710904676929,671911.1210580274,0,0,0,0,51806,32742,173896,384472
6,819810,0.9483736143863897,376745.179640301,0,0,0,0,92936,33793,215645,12214757
6,1442415,0.9463843267610058,687041.4828732719,0,0,0,0,50814,32951,171813,357672
6,1515787,0.948119883813649,695920.2086323688,0,0,0,0,50084,33223,176602,357010
6,1188204,0.9413728763304364,541468.4385958881,0,0,0,0,64567,33223,201548,5009217
6,1466294,0.9294478390257246,684625.152503118,0,0,0,0,50947,33644,181652,372339
6,1512634,0.9298659228034099,695384.2032684569,0,0,0,0,50124,33332,176872,363733
6,1527469,0.9298775907746152,699534.2711306527,0,0,0,0,49442,33472,176431,361989
6,1496731,0.9041628631309166,683205.5520594788,0,0,0,0,49648,33443,176221,362320
6,1483451,0.9187133101771872,677179.8636098912,0,0,0,0,50107,33363,174918,367210
6,1485448,0.9196948430410122,679683.0100043645,0,0,0,0,49810,33493,176943,363623
6,599851,0.9101741529657559,274458.9544995763,0,0,0,0,122734,33864,207189,22693034
6,840717,0.9026633593874003,406748.8842827212,0,0,0,0,84053,34454,196259,21844070
6,1411160,0.9144164550213958,671693.9778458576,0,0,0,0,50298,34084,181641,355938
6,1456230,0.8351438300616115,668918.0465962165,0,0,0,0,49167,33833,178645,364394
6,1421707,0.85275546615961,650632.4190799935,0,0,0,0,50580,33933,179978,365556
6,1426523,0.8587589621398904,654892.734153699,0,0,0,0,50237,33864,180048,362520
6,1439326,0.8593884075233721,662582.4483637277,0,0,0,0,49566,34004,181280,367009
6,1125601,0.8652484224699702,518011.05726202164,0,0,0,0,50036,33713,179678,362370
