threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1394522,0.9569104264215647,697162.5421742375,0,0,0,0,49329,29625,153666,424860
6,1485072,0.9732307254161655,687776.5132771851,0,0,0,0,52134,31288,191346,1413169
6,1443036,0.9546749535073402,664332.1289106628,0,0,0,0,54211,31920,180856,2691097
6,1497560,0.9691615839870437,692734.2880873024,0,0,0,0,51804,32621,187559,1300149
6,1421094,0.946362622270508,656690.0493904119,0,0,0,0,54594,32130,171730,728124
6,1333503,0.9735360346589894,619874.6329222595,0,0,0,0,57928,32861,182780,6164900
6,1377263,0.9714075752924907,642224.3435660553,0,0,0,0,56059,32661,190705,2560334
6,1555026,0.9519325193856195,723689.3449422736,0,0,0,0,49541,32961,176088,352336
6,1546117,0.9679398634357658,710189.3721715334,0,0,0,0,50527,32550,169025,355601
6,1531151,0.9756143963819753,704752.4919540955,0,0,0,0,50823,32721,171359,358457
6,777144,0.9826049000575775,357256.1097899957,0,0,0,0,100992,33863,226211,12362741
6,1469973,0.9881542509178411,706275.0253272713,0,0,0,0,50697,32901,173422,360110
6,1540808,0.9820022486153668,712295.6588052646,0,0,0,0,50387,33202,174965,355451
6,1283737,0.9790478292583055,589108.0764070473,0,0,0,0,61088,33181,191787,4955139
6,1424075,0.9779835740069537,666172.0767904051,0,0,0,0,53876,33702,185936,508516
6,1525246,0.9595289934671053,707529.3960297162,0,0,0,0,50083,33312,176048,366111
6,1523722,0.9277201487459028,703275.6478808207,0,0,0,0,49623,33472,176348,355121
6,1529398,0.9163684578944616,705777.0478862646,0,0,0,0,49445,33442,176118,361833
6,1509614,0.9206545791377893,695690.2365568007,0,0,0,0,50042,33312,174114,355511
6,1529482,0.9357192890632973,704973.7043879963,0,0,0,0,49608,33452,176489,363506
6,816934,0.9218148837182449,376153.79747799964,0,0,0,0,92155,33873,194802,21925714
6,659073,0.914410405162348,315524.8757766309,0,0,0,0,111664,34664,206565,22156874
6,1471295,0.9231009895188995,710401.9230616922,0,0,0,0,49115,34053,182119,356884
6,1521346,0.9221586463678808,703435.4451035698,0,0,0,0,49650,33773,178221,361783
6,1527522,0.9233079594942978,704722.6880292646,0,0,0,0,49419,33843,179944,364839
6,1525943,0.9368095416787364,702907.8835782899,0,0,0,0,49748,33873,180987,367423
6,1523219,0.9234127361856923,701133.3659694754,0,0,0,0,49650,34003,181888,363747
6,1464400,0.9311561002596662,674486.034916799,0,0,0,0,49160,33732,178221,354810
