threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1394144,0.9642404173872842,696973.9193906547,0,0,0,0,48762,29426,153160,421308
6,1480618,0.9759693560456367,684442.3013043153,0,0,0,0,52676,31440,192635,1418707
6,1420716,0.9843537560870372,653126.9226273343,0,0,0,0,54645,32021,183006,2687109
6,1519766,0.9794390588735967,703350.2189540543,0,0,0,0,51278,32762,188096,1299552
6,1408734,0.9665387834053722,649886.9284239807,0,0,0,0,55153,32211,171615,575169
6,1314246,0.9600407556731343,610930.5732622854,0,0,0,0,58772,33002,184059,6209980
6,1368215,0.9733585306481324,638081.2842547421,0,0,0,0,56381,32672,191382,2564267
6,1544852,0.9678954688425414,719112.0310656256,0,0,0,0,49767,33113,175302,345694
6,1547253,0.9792354106935653,712690.1038782883,0,0,0,0,50383,32662,169270,352117
6,1538330,0.9737536162188141,708169.5881918003,0,0,0,0,50641,32832,172065,361034
6,790634,0.9679464798307047,363062.50508313294,0,0,0,0,99169,33844,222080,12321805
6,1478637,0.9791389944600611,709550.3101097784,0,0,0,0,50503,33062,174290,362988
6,1548145,0.9676178750852886,715802.6166256904,0,0,0,0,50056,33313,175702,351696
6,1265658,0.9787087445853732,582062.3407301373,0,0,0,0,61873,33273,190391,4946017
6,1420619,0.9745341731717649,663535.1248064432,0,0,0,0,54028,33814,187084,680239
6,1518979,0.9775590722060402,704110.9795853688,0,0,0,0,50901,33423,175953,364991
6,1564855,0.9771991730386843,722445.3139499081,0,0,0,0,49761,33553,177036,361555
6,1559924,0.9657745229071785,718751.6238933784,0,0,0,0,49862,33524,176184,362937
6,1564837,0.9757501441162512,719585.7986232146,0,0,0,0,49896,33404,175152,362386
6,1575595,0.9781418057500912,721986.727885183,0,0,0,0,49706,33553,177246,364270
6,842065,0.9720140807377162,386097.9382770836,0,0,0,0,92476,33955,195360,21923289
6,696051,0.9817851709936634,333325.8019672588,0,0,0,0,108610,34706,206501,22128218
6,1498578,0.9845247152119505,722589.7718333898,0,0,0,0,49667,34145,183578,356836
6,1547368,0.9729741792635286,714707.1922690114,0,0,0,0,50130,33875,178929,359972
6,1564144,0.9731899685461886,719542.4580257161,0,0,0,0,49902,33944,180982,364130
6,1541104,0.9823632653536104,705384.2335877594,0,0,0,0,50800,34014,182415,367395
6,1555889,0.9860476429891978,714434.51808951,0,0,0,0,50288,34094,182556,367526
6,1444156,0.9852516131009639,661428.8107073772,0,0,0,0,49955,33965,180642,361255
