threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1409069,0.9597670587971739,704446.7016375647,0,0,0,0,49134,29545,152547,403798
6,1471699,0.9397215451146023,676336.2587486029,0,0,0,0,52042,31619,194064,1360974
6,1384306,0.9302499429846379,637941.2248729772,0,0,0,0,54624,32260,185087,2695648
6,1456265,0.9327178884168534,675548.87471055,0,0,0,0,51772,32331,183815,1291083
6,1312996,0.9204054272040125,607835.75532709,0,0,0,0,57361,32020,172704,5874294
6,1327802,0.9206354598782842,620252.6798265585,0,0,0,0,56315,32692,178064,5995421
6,1311598,0.9470505060182476,611580.2530055597,0,0,0,0,57153,32641,191078,2572157
6,1508469,0.9276508914720112,703264.0740133696,0,0,0,0,49622,33092,176011,352301
6,1488085,0.929651381274365,683936.5328057932,0,0,0,0,50979,32772,171272,356970
6,1508081,0.9228322779983353,696162.3878550535,0,0,0,0,50152,32892,173094,362530
6,766588,0.9324753703167267,352686.8682677649,0,0,0,0,98876,33844,220303,12238616
6,1422169,0.9442717946059028,683504.3730091873,0,0,0,0,51201,33303,176871,362139
6,1469057,0.9140146608441226,681348.438779202,0,0,0,0,50119,33262,174688,360196
6,1243285,0.9047183223474925,575938.7593783317,0,0,0,0,58791,33273,187572,4879747
6,1313283,0.8932562561409814,615887.6630409532,0,0,0,0,55064,33452,183244,4762086
6,1431350,0.9013486693236378,667814.7712148079,0,0,0,0,50789,33372,176351,360577
6,1450987,0.9023984971206198,673533.4973525105,0,0,0,0,50338,33372,175790,371698
6,1455471,0.9034430926913839,674114.6976216385,0,0,0,0,50274,33452,175439,361207
6,1449999,0.9003371472861136,671982.2326959494,0,0,0,0,50395,33432,176722,363823
6,1433662,0.885569617876251,664613.6407875157,0,0,0,0,51102,33693,179487,367870
6,965002,0.9114306785719591,447102.94320210436,0,0,0,0,74956,33994,189376,21148997
6,274331,0.9023591150129295,130321.45252203349,0,0,0,0,264042,35227,498655,27249295
6,1338482,0.8840122288604594,660224.1741940499,0,0,0,0,51156,34054,182913,371296
6,1449056,0.9221954144766124,674378.3851582021,0,0,0,0,50318,33854,180870,374773
6,1423100,0.9148218302731949,659942.1126751292,0,0,0,0,49962,33843,180268,370606
6,1402165,0.8876730325069029,651171.1737316694,0,0,0,0,50580,34224,183645,368070
6,1414894,0.8934418074966165,656574.5631605034,0,0,0,0,50081,34044,182763,372019
6,1404852,0.9019295481917617,652125.4940576432,0,0,0,0,50478,34044,182162,374232
6,68271,0.8360041505679515,31718.742261787924,0,0,0,0,50887,33704,178816,373300
