threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1353870,0.9556403474986062,676810.1880795958,0,0,0,0,50386,29826,154430,427342
6,1502281,0.9764886625655236,696995.5600654271,0,0,0,0,51612,31549,195206,1352741
6,1422338,0.9765748910654757,654195.4102237864,0,0,0,0,54731,32211,184787,2692547
6,1503675,0.9610653157770829,696326.7470815625,0,0,0,0,51558,32230,182934,1290263
6,1356491,0.9678818385217967,626989.1397096995,0,0,0,0,57301,31930,172605,5837612
6,1355852,0.9645702924383746,632150.6287070132,0,0,0,0,56705,32651,177052,6003223
6,1381098,0.976813575733633,643166.0163709865,0,0,0,0,55910,32571,190818,2568985
6,1521365,0.9777319591621914,707886.9656456358,0,0,0,0,50749,33022,176061,357531
6,1553879,0.9630662026421128,718090.9250532708,0,0,0,0,49810,32631,171542,359515
6,1536101,0.9682611183271678,705551.5829703397,0,0,0,0,50941,32852,172273,362771
6,790628,0.9748174143111187,364094.15435374866,0,0,0,0,98652,33723,222598,12249282
6,1496386,0.9575541677711829,717442.0800698838,0,0,0,0,50125,33203,176120,364896
6,1537884,0.9826252879832451,708352.7725315223,0,0,0,0,50544,33142,174448,360688
6,1340307,0.9806379338832754,616334.6878732173,0,0,0,0,58326,33192,189486,4892036
6,1421684,0.9690601320214437,661181.9469868905,0,0,0,0,54349,33342,183735,552247
6,1541017,0.9650875701171486,715540.0374241978,0,0,0,0,50120,33222,176782,364444
6,1538177,0.9687994582203336,707950.3710771694,0,0,0,0,50628,33293,177303,373621
6,1567066,0.9814235334356147,720492.8733536351,0,0,0,0,49875,33282,175770,362971
6,1535988,0.9763136274840021,704163.8438346809,0,0,0,0,50864,33282,177514,365877
6,1520834,0.9701701580272528,700279.3894361274,0,0,0,0,51284,33593,181210,373581
6,932471,0.9684425799117734,428899.94269939343,0,0,0,0,83447,33914,192411,21534088
6,388516,0.9447728861936985,184879.53001929022,0,0,0,0,195484,35036,259417,23939185
6,1469705,0.9823588207264303,720362.6124347632,0,0,0,0,49791,33894,182724,370195
6,1524096,0.990944522599768,704688.9627754141,0,0,0,0,50837,33743,181802,378621
6,1515775,0.9713320704534976,700309.4240570933,0,0,0,0,51286,33683,179948,372580
6,1544348,0.9687349511848907,712709.292274252,0,0,0,0,50403,34134,184166,364133
6,1540461,0.9631914585443462,709187.1494476974,0,0,0,0,50595,33903,181951,377239
6,1478523,0.982341505018752,679809.101299824,0,0,0,0,50255,33603,181571,371778
