threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1420995,0.9687846556912256,710401.3759450215,0,0,0,0,48480,29706,153248,402546
6,1469691,0.9666168058281114,679458.7271128477,0,0,0,0,52922,31559,195377,1359914
6,1431577,0.9729277177021886,660774.4163148168,0,0,0,0,54337,32191,184106,2694460
6,1487930,0.9633726369630915,688881.93439325,0,0,0,0,52048,32201,182873,1292337
6,1362524,0.9666839402108852,629314.1653283788,0,0,0,0,57095,31910,172684,5869653
6,1369988,0.954189067505013,638492.861478458,0,0,0,0,56232,32562,178084,5946707
6,1382607,0.9607277466228243,643537.7781575621,0,0,0,0,55797,32481,190387,2574975
6,1582737,0.9563792848213722,735227.9211781609,0,0,0,0,48775,32932,175409,352492
6,1522740,0.9686875304869388,697336.0924140414,0,0,0,0,51534,32631,171422,362291
6,1529861,0.9619928512676733,704415.43704669,0,0,0,0,50903,32761,173185,363342
6,787421,0.942185970696258,362063.6080237832,0,0,0,0,99221,33794,218851,12260975
6,1441893,0.9486352785408096,691042.869239182,0,0,0,0,50987,33202,176352,363182
6,1530288,0.9202240995515649,708265.9581938535,0,0,0,0,49206,33112,174407,358043
6,1298464,0.9270708710735708,597956.4559600744,0,0,0,0,58475,33182,188254,4899110
6,1379297,0.9147655537012161,643324.4638831933,0,0,0,0,54139,33303,182282,533321
6,1500028,0.9034303262469584,697382.114995969,0,0,0,0,50116,33242,175420,362100
6,1506438,0.9226322196647948,694380.1949237739,0,0,0,0,50244,33233,176943,366117
6,1516538,0.922838191406781,698053.1834254682,0,0,0,0,50039,33292,174658,357531
6,1513912,0.9148611498445016,698816.1519985895,0,0,0,0,49670,33242,176501,365907
6,1513982,0.9231423118374147,698601.7123915321,0,0,0,0,50198,33603,180058,370776
6,896507,0.9298703278844165,414131.0773254719,0,0,0,0,84121,33883,190939,21544979
6,355723,0.9160176469073869,169881.67849476743,0,0,0,0,206450,35026,272151,24741621
6,1414086,0.9354016788390647,694331.2388779558,0,0,0,0,50202,33883,182582,369695
6,1494787,0.9201163718462547,693974.8871572999,0,0,0,0,50226,33723,180880,374714
6,1489372,0.9144423659228609,688652.8602969747,0,0,0,0,50716,33753,180108,371868
6,1520647,0.9247628387893276,702584.7871097132,0,0,0,0,49623,34104,183555,365096
6,1489546,0.9167499868392384,684558.3154650364,0,0,0,0,50995,33934,182152,376016
6,1467738,0.9089258833188721,676641.3980909436,0,0,0,0,49955,33824,181080,368552
