threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1385333,0.9778257134167512,692562.0055520403,0,0,0,0,49402,29936,154341,416745
6,1501893,0.9670571833647568,695626.6620527616,0,0,0,0,51477,31660,192603,1354974
6,1448193,0.9654034460781745,665875.3241367957,0,0,0,0,53886,32250,183616,2688086
6,1492482,0.9653115136829176,689942.0703089682,0,0,0,0,52091,32351,182685,1293388
6,1354286,0.9564098192203333,625804.7913519496,0,0,0,0,57426,31991,173217,5922521
6,1345410,0.9768423709910815,627031.4159195683,0,0,0,0,57205,32752,178937,5948781
6,1387654,0.9743342649000613,646542.2035099594,0,0,0,0,55527,32662,191351,2565455
6,1530750,0.9710651885600244,711806.708461675,0,0,0,0,50450,33102,176002,356722
6,1529111,0.9763981688141388,705211.5854283,0,0,0,0,50924,32751,170822,358907
6,1529510,0.9812298550039609,705223.8086412795,0,0,0,0,50799,32922,173276,366150
6,776048,0.9666454357951206,358310.5865277728,0,0,0,0,100512,33904,223601,12270304
6,1480694,0.9548643731107067,711173.5122061478,0,0,0,0,50481,33333,176482,366641
6,1550641,0.9810983146766884,715990.8656091912,0,0,0,0,50104,33262,174659,356773
6,1331990,0.9809976531532729,610466.626602706,0,0,0,0,58688,33293,188836,4891939
6,1426831,0.9763526789701787,664804.2395100836,0,0,0,0,54029,33453,182774,557170
6,1557287,0.9818536123265452,722376.6377346417,0,0,0,0,49744,33343,176783,363024
6,1541723,0.9799401489379098,707923.172009868,0,0,0,0,50656,33423,177935,373884
6,1536773,0.9708909320680085,707594.4901945738,0,0,0,0,50772,33453,176403,362884
6,1517456,0.9876730319966858,698121.5780529776,0,0,0,0,51381,33423,178347,372041
6,1533195,0.9743175207706107,707677.8895728425,0,0,0,0,50776,33744,180550,374485
6,939054,0.965469832761785,433461.8196920266,0,0,0,0,82319,34044,192713,21514234
6,373370,0.9419282333610663,177981.84307385562,0,0,0,0,203650,35207,266583,24340280
6,1442995,0.9778830820165612,707773.7163268283,0,0,0,0,50670,34044,183356,369025
6,1534415,0.9731425193992804,711403.0404199868,0,0,0,0,50483,33864,181753,382420
6,1520769,0.9594802681040099,701722.1826475954,0,0,0,0,50193,33864,180701,374345
6,1494459,0.9461739765634103,690240.9283956294,0,0,0,0,50622,34265,185580,369807
6,1482454,0.9193440129494838,685315.7100283905,0,0,0,0,50964,34044,182714,375978
6,1467648,0.9425681302989757,678670.4752868044,0,0,0,0,50152,33674,181372,373123
