threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1365643,0.9470024928147601,682738.9814357477,0,0,0,0,50093,29645,153085,395777
6,1453468,0.9425699714162495,673808.4823773799,0,0,0,0,52762,31449,198469,1381043
6,1362263,0.8623816269952478,628052.8057149369,0,0,0,0,54139,32050,180456,2694320
6,1405921,0.8570999587973722,652516.3403240885,0,0,0,0,51843,32381,185396,1291417
6,1276591,0.8507864047395202,592379.9029874691,0,0,0,0,55983,32010,172622,5583804
6,1214203,0.8436790554180257,568811.4216264238,0,0,0,0,57798,32932,182430,6095999
6,1243834,0.8448237095103284,583915.5925171105,0,0,0,0,56530,32701,188130,2593392
6,1392648,0.8459428810779244,652898.504751933,0,0,0,0,50251,33012,174906,355613
6,1369658,0.8360627740060953,636492.8921458018,0,0,0,0,51703,32711,171289,360151
6,1412799,0.861226742125775,657451.4233344536,0,0,0,0,50045,32952,173363,362195
6,677753,0.8426438612301631,314049.69094679324,0,0,0,0,105014,33993,226792,12534835
6,1352362,0.8503532691477874,651812.9176903296,0,0,0,0,50427,33122,174816,359630
6,1395624,0.8532249352066876,648207.3940733343,0,0,0,0,50654,33041,173003,357456
6,1386740,0.8510525068387427,643608.5711366847,0,0,0,0,51291,33162,175948,384557
6,1120095,0.8374444611422712,520605.1872452108,0,0,0,0,63036,33563,199071,5037937
6,1372789,0.8435068918400229,646267.3808997822,0,0,0,0,50962,33322,176158,372304
6,1410997,0.8487632259190954,655829.0309296484,0,0,0,0,50208,33473,177411,367565
6,1391563,0.8507498040125886,645744.9302509205,0,0,0,0,50937,33432,177040,367445
6,1382559,0.8606876319755054,642594.8749426068,0,0,0,0,51194,33533,178883,365581
6,1381873,0.8511811497923134,642693.4333835487,0,0,0,0,51226,33582,178673,366814
6,1195237,0.853557788737114,555789.9661302817,0,0,0,0,58884,33633,181698,422688
6,128467,0.8579187577872063,60412.59922831262,0,0,0,0,549203,36188,22098495,28094407
6,1295077,0.8626634305193359,643512.1401009412,0,0,0,0,51054,34414,187049,370350
6,1355116,0.8596293373753008,633138.4972404627,0,0,0,0,51845,34183,184945,368547
6,1411499,0.8590669518431914,657083.0762867363,0,0,0,0,50213,33953,181829,369068
6,1416270,0.8333927576195476,657261.1963122399,0,0,0,0,49832,34013,182359,372474
6,1376784,0.8508470072353618,638321.9869586132,0,0,0,0,50009,33893,181138,367745
6,1384156,0.8522745915040874,643764.0345206754,0,0,0,0,49330,34254,186898,374207
6,204442,0.8917372711824396,95040.80419673548,0,0,0,0,46735,30858,170698,334834
