threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1406653,0.9639722085981794,703191.5846077898,0,0,0,0,49364,29416,152667,403779
6,1483196,0.9740340717531646,686247.7156771772,0,0,0,0,52238,31409,198694,1371377
6,1432694,0.9705145229988059,659315.6925071765,0,0,0,0,54501,32011,182242,2697960
6,1520722,0.9709663265242365,703510.6205214022,0,0,0,0,51000,32331,186862,1289703
6,1383902,0.9641036034899052,636032.6266681884,0,0,0,0,56380,31970,174177,5757319
6,1366482,0.9662644414130258,635753.4187319281,0,0,0,0,56430,32922,184627,5978335
6,1373626,0.9539436852325512,639450.7215567628,0,0,0,0,56154,32691,190427,2586311
6,1555269,0.9763097214428937,723715.4264534876,0,0,0,0,49627,32912,176662,359726
6,1550936,0.9912057061436647,712326.7182445899,0,0,0,0,50286,32671,172103,354927
6,1563566,0.9765962348445806,721059.556067707,0,0,0,0,49833,32922,174989,361019
6,733397,0.9727024222033905,337226.1729689877,0,0,0,0,106446,33964,230653,12564181
6,1519780,0.9526051411570015,730986.8532852788,0,0,0,0,49105,33022,174939,354095
6,1539108,0.9915951672859209,707631.4119620906,0,0,0,0,50812,33042,175600,365988
6,1435382,0.9602714344545016,658840.606983537,0,0,0,0,54475,33133,180700,710234
6,1294328,0.9655437323082418,600268.775370497,0,0,0,0,59756,33533,194446,4970010
6,1533463,0.969260282062682,716646.230477855,0,0,0,0,50035,33303,176322,366719
6,1540697,0.987418015286173,709205.8054926032,0,0,0,0,50613,33403,178415,372199
6,1555191,0.9637529614104956,714271.2744587933,0,0,0,0,50131,33413,177884,372620
6,1558495,0.983629408648816,715372.9788006307,0,0,0,0,50264,33483,178937,371288
6,1558012,0.981372428399738,715391.0587535356,0,0,0,0,50112,33573,179858,370215
6,1131527,0.9836771825742319,519463.812945617,0,0,0,0,68970,33653,187292,936370
6,330179,0.964262619422448,155427.14909349335,0,0,0,0,232127,35537,362311,26820090
6,1451954,0.9714725334344508,713726.8071992738,0,0,0,0,50239,34154,184907,375075
6,1550258,0.9637587071380035,717333.9777875114,0,0,0,0,50049,34174,186260,364856
6,1568617,0.9712600637180798,721487.9656412443,0,0,0,0,49739,33864,182734,370857
6,1557132,0.9812590066886961,713718.9542972362,0,0,0,0,50295,33994,184296,376498
6,1560230,0.9811009539846997,717000.7451898856,0,0,0,0,50031,33864,183164,368402
6,1399028,0.9755552655179444,644260.4121706629,0,0,0,0,50358,34285,186761,372590
