threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1392229,0.9586983982904739,696009.7272197276,0,0,0,0,49427,29786,153548,399180
6,1502249,0.9758988302957545,695694.6963523801,0,0,0,0,51625,31560,197181,1367309
6,1445325,0.9695331224339213,664494.2898992945,0,0,0,0,53950,32181,183034,2687000
6,1487031,0.9790498291851147,687072.976471274,0,0,0,0,52189,32501,189165,1292309
6,1357556,0.9714942975885219,627516.9901814274,0,0,0,0,57282,32180,173546,5760005
6,1349839,0.9671008655280005,629102.034673542,0,0,0,0,57119,33082,184627,6024271
6,1353685,0.9783800656564726,630431.275157916,0,0,0,0,56956,32862,192692,2592802
6,1553111,0.9708475638250739,723000.8772571961,0,0,0,0,49576,33122,176141,356740
6,1561517,0.9805074352041598,716487.3716802523,0,0,0,0,50070,32791,171943,363312
6,1558187,0.9775460788500407,715270.305118299,0,0,0,0,50197,33072,174188,365106
6,732057,0.9808070752584799,337038.7390763269,0,0,0,0,106393,34124,235112,12552218
6,1474574,0.9768865350526792,708920.2335200578,0,0,0,0,50663,33223,176462,362391
6,1549283,0.971211589800858,714931.9902049265,0,0,0,0,50275,33192,175419,361830
6,1438091,0.9686302963262367,662648.4987945058,0,0,0,0,54154,33282,180639,604156
6,1303265,0.9808362319683559,602961.9490160055,0,0,0,0,59438,33674,194045,4968888
6,1517596,0.9800039043806942,708956.2557930237,0,0,0,0,50729,33453,176361,368232
6,1524383,0.9769564414969333,704217.7823266906,0,0,0,0,50760,33583,179307,374163
6,1549611,0.9612259718428697,714455.0045778623,0,0,0,0,50339,33553,179126,376347
6,1546263,0.9776297073034617,711992.8403384709,0,0,0,0,50488,33613,179568,372791
6,1542924,0.9909343237843279,708945.8325310682,0,0,0,0,50578,33653,179998,371628
6,1131295,0.9778496730840543,519276.5327319821,0,0,0,0,68793,33813,186631,646585
6,310518,0.9802645069065166,146456.91018671123,0,0,0,0,247284,35747,435238,26883951
6,1448383,0.967720492258263,712861.4136402555,0,0,0,0,50285,34285,187453,374174
6,1533674,0.9768552607031253,709190.0682948896,0,0,0,0,50528,34255,186210,366850
6,1540223,0.9901463789757142,706865.7734902509,0,0,0,0,50801,34003,183805,377159
6,1530510,0.9821370261852647,703434.9968483193,0,0,0,0,51059,34154,184697,378892
6,1533754,0.974465476397844,705883.1549365951,0,0,0,0,50780,34064,182433,366138
6,1470435,0.9768812210181969,676801.1174265442,0,0,0,0,49514,34275,187602,371829
