threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1358492,0.9654581883600625,679138.9191479096,0,0,0,0,50926,31419,186650,631724
6,1446186,0.9672181362762451,670005.659981114,0,0,0,0,53620,32490,228829,1306410
6,1411987,0.9702803532548964,650835.672677375,0,0,0,0,55228,33142,214883,2581882
6,1474766,0.9687150654552532,682800.6541557008,0,0,0,0,52577,33633,217568,1282445
6,1500083,0.9743128062489788,693417.1363857132,0,0,0,0,51723,33713,201418,387527
6,1245136,0.9767624130159526,575758.1685478613,0,0,0,0,62362,33714,223960,5832237
6,1366087,0.9720046851490551,640086.5470844641,0,0,0,0,56157,33744,219672,2559229
6,1521173,0.9730006040497721,707833.145980211,0,0,0,0,50683,33884,202159,398607
6,1516572,0.9748545897020151,699977.6732723623,0,0,0,0,51322,34174,203622,395481
6,1540527,0.9737691622154254,709876.2151025751,0,0,0,0,50571,34294,204413,392977
6,908147,0.9743963212678532,416694.5819463487,0,0,0,0,86140,34064,246433,11507699
6,1472257,0.9719690326298739,702083.6450699845,0,0,0,0,51096,34575,207319,389391
6,1525039,0.9704611844768831,705301.4745917663,0,0,0,0,50879,34605,207720,393548
6,1396004,0.9175492413448351,644269.5078164134,0,0,0,0,54189,34474,211838,514234
6,1252543,0.9251722007220692,582065.0865215716,0,0,0,0,59870,34375,226304,4980209
6,1482298,0.9267219279505372,694255.1550971387,0,0,0,0,50379,34805,209533,392476
6,1511280,0.9207163690723136,698196.4801567048,0,0,0,0,49954,34715,209663,396063
6,1233946,0.9386167030894201,570008.9310311555,0,0,0,0,60503,33322,484789,2357490
6,679904,0.9235416056525106,318934.04143535445,0,0,0,0,103554,26540,1739923,5559075
6,1332008,0.8968811824087142,643473.194693293,0,0,0,0,51136,33553,227687,1117565
6,1485215,0.9082983993002839,692071.9336794853,0,0,0,0,47515,34144,200586,375143
6,572792,0.9008957510094653,264345.39042189723,0,0,0,0,124787,34044,246893,22209117
6,1372096,0.888660818047157,665528.9695232296,0,0,0,0,49440,33844,198733,381385
6,1479383,0.89348559907134,686435.5984458372,0,0,0,0,47927,34175,198883,368030
6,1513929,0.8902737752561346,698360.0918630334,0,0,0,0,47103,34124,199764,380052
6,1498730,0.8958601896865157,689230.7888144355,0,0,0,0,47670,34174,199905,380203
6,1493913,0.8942278180880041,687813.0004486364,0,0,0,0,47848,34244,200637,372248
6,1486878,0.9004439505334886,684464.645573611,0,0,0,0,48012,34204,200907,377818
