threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1375131,0.9533603185001882,687436.7032341554,0,0,0,0,50835,31339,184887,655753
6,1451397,0.9653446752712882,672488.052638233,0,0,0,0,53377,32611,228920,1309722
6,1364192,0.9505235105435077,628959.956224573,0,0,0,0,55595,33383,216357,2583295
6,1415686,0.9427040533170864,657214.7419952672,0,0,0,0,53081,33843,217719,1281388
6,1469608,0.9355750600582038,681756.7234221349,0,0,0,0,51107,33883,200847,381087
6,1210375,0.9423262704866948,559779.0598172117,0,0,0,0,62414,33894,225023,5788257
6,1315344,0.9336211029957286,617862.2890270327,0,0,0,0,56467,33924,218822,2540894
6,1446355,0.9288845434632917,674946.6736222745,0,0,0,0,51653,34084,202942,411744
6,1473952,0.9302245207226859,683463.2117090138,0,0,0,0,51086,34345,203783,398118
6,1462744,0.9266593812154307,677436.8262003737,0,0,0,0,51454,34455,204384,395253
6,869671,0.9414353998318056,402429.75578342326,0,0,0,0,86886,34304,247505,11512234
6,1413788,0.9396220865815457,674664.8734254892,0,0,0,0,51704,34755,207941,387648
6,1490459,0.9305493597977271,691306.0559514672,0,0,0,0,50382,34826,207930,390865
6,1434682,0.9483052293362007,661612.3289945516,0,0,0,0,52737,34675,210065,440698
6,1201399,0.9362661368908167,554750.2225208705,0,0,0,0,63009,34625,231485,5025414
6,1460121,0.9223371294892891,685320.1629906438,0,0,0,0,50819,34925,209944,389733
6,1498817,0.9361498992109223,690748.1255960535,0,0,0,0,50576,34975,210315,393630
6,1281097,0.932361777848381,591135.4853691299,0,0,0,0,59032,33703,383600,2273953
6,686300,0.895337730673659,320355.6189165414,0,0,0,0,104807,26851,1754707,5702937
6,1216518,0.8654862356534663,587496.7434738097,0,0,0,0,52459,33754,238228,1258204
6,1386116,0.889922232934435,650087.119814003,0,0,0,0,47664,34365,201269,374724
6,560775,0.8772305135284492,260629.5151449186,0,0,0,0,118610,34315,244530,21930642
6,1234473,0.8723088677912374,599954.508894163,0,0,0,0,51582,34174,200938,393759
6,1377274,0.8776463102191289,645772.1536127112,0,0,0,0,47834,34405,201429,376127
6,1402895,0.8797014404789386,651285.1053410894,0,0,0,0,47396,34365,201118,382980
6,1406487,0.8826086928936803,650065.8835961202,0,0,0,0,47551,34485,202500,382318
6,1405762,0.8837981387116256,650696.3804309454,0,0,0,0,47476,34455,202180,376738
6,1381267,0.8865593475820303,639040.7093674756,0,0,0,0,48342,34575,204384,381347
6,82367,0.8706798639444028,38260.43078832394,0,0,0,0,46802,34405,196319,352343
