threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1361351,0.9649619841581315,680569.2808300637,0,0,0,0,51085,31309,186811,622109
6,1439577,0.969142550245031,667344.3803301594,0,0,0,0,53767,32411,230573,1323686
6,1435961,0.9670379473392343,662468.4809661779,0,0,0,0,54171,33072,212799,2555860
6,1480894,0.9593049548815306,684956.4115012169,0,0,0,0,51902,33563,218621,1279673
6,1507461,0.9416826336120561,694241.6488713537,0,0,0,0,50106,33633,202220,385223
6,1237432,0.9345463406472738,569644.883162922,0,0,0,0,61365,33674,222127,5787137
6,1321596,0.9383118743617856,619706.1758558892,0,0,0,0,56424,33713,220885,2557473
6,1483694,0.9389211827661554,691766.0951258896,0,0,0,0,50447,33873,201999,389211
6,1481244,0.9356331990446292,684897.9611626609,0,0,0,0,51004,34124,203031,393669
6,1465780,0.9447910920508616,678076.8408122701,0,0,0,0,51478,34284,204705,391886
6,862267,0.9511047348106213,399331.267964965,0,0,0,0,87160,34064,249298,11505085
6,1439341,0.9457945413577769,688318.6029075026,0,0,0,0,50813,34564,207500,384151
6,1438175,0.8898805746457035,666904.2755004839,0,0,0,0,50827,34605,207730,392387
6,1399441,0.8643150688607,648767.5936494162,0,0,0,0,52291,34484,210345,456918
6,1165769,0.8744636515856081,541938.4297353697,0,0,0,0,61539,34455,232246,5011601
6,1376798,0.8744354786982569,647982.8375566048,0,0,0,0,50721,34735,209914,391305
6,1409037,0.8755133482216351,655312.6455413377,0,0,0,0,50280,34805,209854,394611
6,1205836,0.8631699532717017,559940.6933427803,0,0,0,0,58780,33503,352301,2239415
6,666525,0.8711229093490767,312902.46229795733,0,0,0,0,103418,26580,1739226,5553719
6,1189912,0.8307837250731238,574363.3460712201,0,0,0,0,52260,33363,244950,1535123
6,1351143,0.8328802138652885,634138.530220075,0,0,0,0,47217,34084,199875,374894
6,570676,0.8411409113251461,265074.6709522409,0,0,0,0,112702,34084,239469,21921295
6,1180281,0.8366592651743837,572903.570052989,0,0,0,0,52286,33844,200246,402075
6,1347185,0.8325436936505608,632128.1610535443,0,0,0,0,47396,34164,199434,370836
6,1356825,0.8436212747713456,629930.0993543864,0,0,0,0,47479,34114,200336,383040
6,1359934,0.8376865707243925,630832.2161286037,0,0,0,0,47394,34174,201749,383590
6,1356506,0.8350490448574912,629074.2312063335,0,0,0,0,47504,34234,200637,375816
6,1347080,0.8391277524602304,624941.4856734569,0,0,0,0,47911,34304,203211,379884
6,121783,0.8369167892973389,56517.147866427986,0,0,0,0,46158,34254,198153,361549
