threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1323658,0.9718191364956041,661738.4295154983,0,0,0,0,51515,31269,186019,871787
6,1472904,0.967990729663876,677621.8251952158,0,0,0,0,52787,32401,227918,1307876
6,1421503,0.9627116044551106,654729.5065874476,0,0,0,0,54897,33072,213751,2583762
6,1491265,0.9772345608399129,690303.2091479234,0,0,0,0,52196,33613,217749,1276407
6,1503372,0.9366200397423822,695234.7082791285,0,0,0,0,50429,33654,202440,387788
6,1232019,0.933896753457284,568775.070610801,0,0,0,0,61434,33643,223730,5793439
6,1333988,0.9338120548874124,625724.0146965524,0,0,0,0,55755,33623,217789,2543867
6,1440181,0.9298884036968371,671476.7888124594,0,0,0,0,51945,33894,202610,415500
6,1475705,0.933057145805358,684426.9117510448,0,0,0,0,50950,34104,203652,394420
6,1492546,0.9349241773048889,690783.4388023,0,0,0,0,50580,34224,204825,393699
6,880354,0.9270134692622146,406628.8826556233,0,0,0,0,85966,34064,246844,11470981
6,1442663,0.9355766610650661,688294.6471453398,0,0,0,0,50200,34534,208522,386636
6,1455558,0.8999917966882739,673482.3380212554,0,0,0,0,50319,34595,206508,387778
6,1403837,0.9142457468796445,649230.5855851845,0,0,0,0,52225,34425,209674,443492
6,1195766,0.9096470792260046,555777.3091161406,0,0,0,0,61025,34355,227297,5018364
6,1436670,0.9043441670578418,675250.6914194219,0,0,0,0,50140,34715,209333,386296
6,1457441,0.9120244767706062,675801.6531985059,0,0,0,0,50147,34716,209935,396414
6,1233382,0.9240874060997339,571377.2646571785,0,0,0,0,58797,33512,353404,2259683
6,659566,0.8649798635985653,309561.1801191817,0,0,0,0,103579,26580,1740228,5615395
6,1175899,0.7896885288308821,568537.5154017037,0,0,0,0,52796,33373,247775,1685545
6,1339043,0.7973986996892299,630155.1661005652,0,0,0,0,47478,34114,199634,377258
6,572212,0.802353362329798,266385.02052225196,0,0,0,0,111836,34094,239079,21861833
6,1170740,0.7976797245564669,568721.9469036636,0,0,0,0,52938,33863,201318,401534
6,1334587,0.7966499999968748,628115.0185492983,0,0,0,0,47572,34194,199535,368652
6,1346509,0.7962385582858472,627560.4771130749,0,0,0,0,47694,34135,200827,377599
6,1356502,0.7960805017280048,631896.2396954605,0,0,0,0,47322,34185,201779,381776
6,1358966,0.7985137158238667,632683.8851714714,0,0,0,0,47262,34214,200797,380093
6,1353787,0.7975569295419607,630133.0864517267,0,0,0,0,47448,34295,202510,376006
6,160350,0.7973763037883386,74582.035783044,0,0,0,0,46331,34174,201018,353113
