threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1337224,0.9615530414987407,668482.4447597932,0,0,0,0,51563,31549,187172,873341
6,1454726,0.9616690039842403,667333.6902520779,0,0,0,0,53807,32531,228569,1313488
6,1431522,0.9661969086471,651653.9025273367,0,0,0,0,55029,33163,214063,2568998
6,1458192,0.9415085879685453,666647.7271596546,0,0,0,0,52521,33643,216748,1275888
6,1485428,0.9365582776541004,679792.127311845,0,0,0,0,51462,33673,201810,395293
6,1235498,0.9213878768799871,562028.6030343272,0,0,0,0,62150,33733,221797,5804507
6,1360735,0.9413308952201253,632479.0096157958,0,0,0,0,55127,33813,220254,2547628
6,1474427,0.9291205314283396,679293.1500937373,0,0,0,0,51395,33934,201409,392057
6,1501803,0.9398419306104854,687678.1864468773,0,0,0,0,50500,34204,205837,395223
6,1496547,0.9317836492139937,683624.9687270242,0,0,0,0,51302,34345,206528,393449
6,896078,0.9480384121102703,408450.3366931357,0,0,0,0,85454,34004,245692,11466879
6,1442390,0.9387275997088919,682656.9775905763,0,0,0,0,51119,34646,208221,389172
6,1483406,0.9526299212793425,679017.5743950712,0,0,0,0,51418,34565,207600,387228
6,1282319,0.9410851084101811,586075.4448947249,0,0,0,0,59587,34405,222187,4945414
6,1376117,0.9382112848703315,635520.4598675456,0,0,0,0,54836,34625,216537,691249
6,1480245,0.9385627304217652,681421.8799480002,0,0,0,0,51068,34756,210716,392177
6,1484652,0.919199289199103,679241.115926597,0,0,0,0,49902,34845,212229,398349
6,1101639,0.922608126802297,502691.20166216313,0,0,0,0,67449,32160,860517,3269353
6,740189,0.9193219426616039,345200.22346790676,0,0,0,0,98396,27482,1516170,5254795
6,1474348,0.9258004433600416,706028.0485031866,0,0,0,0,47983,34085,199815,372349
6,1542790,0.9201569294449646,702575.4319892373,0,0,0,0,48238,34255,201298,379964
6,559408,0.9243271982028703,253680.98301743704,0,0,0,0,133776,33493,258185,22525700
6,1467528,0.9241220902736613,710512.2840734634,0,0,0,0,47727,34224,200758,372399
6,1540628,0.9317846414165946,703924.255961175,0,0,0,0,48165,34214,200256,377780
6,1559362,0.9380035811640324,706720.0922429519,0,0,0,0,47955,34294,201809,381216
6,1584811,0.9362432623114789,718363.9796379312,0,0,0,0,47171,34175,202019,381717
6,1572721,0.9320377443800094,712365.4075509198,0,0,0,0,47575,34325,201489,377238
6,1095519,0.920017196773045,496585.44095040776,0,0,0,0,47458,34074,202060,376798
