threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1451700,0.9635744925923229,725735.8990762113,0,0,0,0,47331,29415,153689,366037
6,1523992,0.9615117092855716,703480.0000096199,0,0,0,0,51155,31559,195166,1375633
6,1448052,0.9617662557552061,665015.864481372,0,0,0,0,53772,32191,186180,2682327
6,1513029,0.9627491821877228,699532.6503618588,0,0,0,0,51453,32461,189506,1293128
6,1341599,0.9397083144362061,619383.5967781119,0,0,0,0,57973,32311,179096,5954492
6,1392979,0.9562758871492727,649747.8352905901,0,0,0,0,55221,33152,187392,5580880
6,1384949,0.9621810826261581,643622.7371254207,0,0,0,0,55874,32762,192321,2520463
6,1548236,0.9495485818190458,719985.9074290125,0,0,0,0,49772,32882,176842,353273
6,1559423,0.9739979809490845,717122.4851732905,0,0,0,0,50068,32891,176171,350177
6,1530817,0.9685188887563542,701543.6380215995,0,0,0,0,51071,33032,177734,368051
6,840951,0.9469983917464868,387412.157507358,0,0,0,0,92768,33884,219332,12234285
6,1484060,0.9579957563139103,709220.6454918424,0,0,0,0,50640,33233,178986,357311
6,1528517,0.9549872121780039,706143.1588236322,0,0,0,0,50692,33293,178826,359575
6,1185079,0.9312061491192882,545647.8140442321,0,0,0,0,63934,33342,200667,5013745
6,1433657,0.937814370569699,672582.9592547828,0,0,0,0,51439,33603,185478,411864
6,1465703,0.9098311982582217,678880.839200345,0,0,0,0,49931,33403,181652,363883
6,1461024,0.9138219895988743,674400.5344853556,0,0,0,0,50323,33783,185167,367270
6,1437368,0.9043890588620532,663120.9509587951,0,0,0,0,51091,33523,182683,369153
6,1466353,0.9068444759041221,677065.4065490722,0,0,0,0,49612,33573,183004,361199
6,1422949,0.9064133543124541,656499.2534969171,0,0,0,0,50221,33774,185889,374193
6,673595,0.9022637094767811,311232.87103306904,0,0,0,0,105915,34214,207520,21943658
6,767697,0.9125617805428446,370678.6474014537,0,0,0,0,88799,34405,204935,21769621
6,1361441,0.8966996878129541,653911.1715496058,0,0,0,0,50333,34014,186971,365967
6,1414908,0.9167721280025541,656191.937107173,0,0,0,0,50104,33994,187673,373511
6,1427983,0.9085558977689152,660852.3123641846,0,0,0,0,49784,34074,187262,365226
6,1432742,0.9089929963187371,663474.4311259624,0,0,0,0,49567,34084,187743,367080
6,1400673,0.9272618362358569,648370.730938028,0,0,0,0,50671,33914,184657,365917
6,1366813,0.9246040084292375,633076.7631197093,0,0,0,0,50432,34084,187632,373652
