threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1394283,0.9648377274745285,697040.7619264844,0,0,0,0,48843,29917,155572,378190
6,1508777,0.9653295912877898,697725.086781135,0,0,0,0,51542,31599,197761,1374772
6,1453492,0.9736393979864314,667929.5425017175,0,0,0,0,53787,32261,186370,2682748
6,1510339,0.9549564935898682,697977.9238874187,0,0,0,0,51386,32551,187332,1292296
6,1285789,0.9427777246807943,592172.0394879795,0,0,0,0,59317,32340,180819,6107560
6,1369058,0.9248277237738343,638761.0266845531,0,0,0,0,54596,33212,185338,1570409
6,1329829,0.9238760347891213,618966.1437631713,0,0,0,0,56427,32821,193543,2520884
6,1499146,0.924122478540489,699189.668982626,0,0,0,0,49715,32952,176933,357761
6,1501354,0.934397119174896,691346.8689232848,0,0,0,0,50683,32891,175259,347212
6,1456772,0.9128170278599438,671778.286297563,0,0,0,0,51698,33082,179057,367961
6,822370,0.925119436584305,380226.6817831459,0,0,0,0,92156,33923,219873,12209899
6,1466936,0.9370136671621854,702971.3034906121,0,0,0,0,49701,33293,179908,357171
6,1483072,0.9337304039842588,686976.5326201719,0,0,0,0,50589,33302,178966,355157
6,1172978,0.9239363464290259,542877.2573690152,0,0,0,0,64583,33433,201588,5005971
6,1439451,0.9222125162411222,677151.0287391993,0,0,0,0,51540,33633,185028,412384
6,1507927,0.9140764653125821,699576.2508373024,0,0,0,0,49783,33432,181171,361760
6,1506500,0.9370832238922215,693524.9458897475,0,0,0,0,50343,33783,183866,362801
6,1496949,0.92565641779254,691832.2416773714,0,0,0,0,50438,33573,182363,366398
6,1495245,0.9110271415801894,689982.1463355926,0,0,0,0,50545,33643,182773,366949
6,1489831,0.9012263743769833,686297.6107776448,0,0,0,0,49609,33783,183374,366218
6,703327,0.915806973245676,324026.4782466872,0,0,0,0,104760,34314,209173,21909634
6,762575,0.9047198906205604,367353.584043507,0,0,0,0,92121,34505,205976,21890718
6,1384003,0.9055267002151699,664837.8183634082,0,0,0,0,51132,34074,186129,369484
6,1423287,0.8996386926920259,660428.853831751,0,0,0,0,51328,34054,186821,370175
6,1443063,0.8910714996285833,669588.4713012894,0,0,0,0,50602,34104,185759,364334
6,1466679,0.8847823692160597,679650.0926980791,0,0,0,0,49855,34164,186280,362610
6,1446177,0.8954997585667576,668337.2998733866,0,0,0,0,50707,33964,184407,367260
6,1441320,0.9113633152938827,666099.5568280651,0,0,0,0,50827,34004,185859,374854
