threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1425318,0.9568548691976225,712553.9178923437,0,0,0,0,48501,29636,154931,368421
6,1495449,0.9654010775835596,686885.8886336458,0,0,0,0,52147,31459,198292,1387936
6,1451007,0.9661782112547698,667665.2691441679,0,0,0,0,53842,32131,185698,2677648
6,1497400,0.9663961390157079,691015.5035041295,0,0,0,0,51943,32411,188924,1289993
6,1353901,0.9653573316665697,623795.705779158,0,0,0,0,57503,32181,180288,6043760
6,1387615,0.9609243006139411,645519.434816535,0,0,0,0,55604,33042,184957,1787266
6,1364880,0.9215881679960265,634605.1133555294,0,0,0,0,55281,32652,191430,2514121
6,1513069,0.8958465543929849,704152.598086483,0,0,0,0,49619,32732,175720,350158
6,1512509,0.9034061837649644,697543.8541874184,0,0,0,0,49897,32691,173686,346390
6,1482816,0.8994619124788231,683417.7207074094,0,0,0,0,51150,32872,176792,368602
6,818561,0.8806784218151192,378903.97694445436,0,0,0,0,92361,33823,213811,12235667
6,1467421,0.9011803200225798,703567.6773452471,0,0,0,0,49525,33062,178636,353784
6,1523394,0.9082339890438298,705425.0011150172,0,0,0,0,49457,33122,177263,355618
6,1178586,0.9110157689326529,542912.0769174317,0,0,0,0,64251,33272,199775,5008004
6,1417651,0.9111586849275579,665504.2783839297,0,0,0,0,52447,33433,183194,403959
6,1458907,0.9134696156234127,676849.0943248624,0,0,0,0,50863,33263,180198,356499
6,1455733,0.8905767643055361,674328.4621530703,0,0,0,0,50202,33623,182183,359986
6,1449991,0.8923470011632307,671913.6843165201,0,0,0,0,50456,33373,180800,361409
6,1447556,0.8843065772102129,669656.1824218725,0,0,0,0,50656,33513,181742,362511
6,1463649,0.891159277214021,675997.9476805598,0,0,0,0,50063,33663,184136,369153
6,704617,0.9140073287835753,325123.60587727814,0,0,0,0,104651,34234,209213,21904965
6,764503,0.9025866083019958,368158.75329169957,0,0,0,0,91914,34335,204905,21843600
6,1408816,0.9087036693151727,676399.2239795559,0,0,0,0,50095,33904,185639,361710
6,1458295,0.8934575291317663,676170.9729154293,0,0,0,0,50262,33883,186550,374242
6,1471186,0.9061839401988186,679350.4822091726,0,0,0,0,49896,33974,186350,366718
6,1452833,0.8847422569205496,670246.8049830333,0,0,0,0,50499,34004,186661,369224
6,1481111,0.9070975909705045,683550.762934965,0,0,0,0,49444,33794,182964,362310
6,1415890,0.9063261568115312,652814.3008982978,0,0,0,0,50703,33924,186109,371738
