threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1405490,0.9530813971807228,702626.1518403555,0,0,0,0,49121,29585,154981,376537
6,1463098,0.9521860186141464,677739.1245043331,0,0,0,0,52795,31379,197571,1389801
6,1441057,0.9621727854656494,664773.2299742297,0,0,0,0,54178,31990,185259,2681439
6,1491091,0.976831527732307,690350.1818197328,0,0,0,0,52004,32301,189416,1296176
6,1375359,0.9727281948411135,636818.1264351489,0,0,0,0,56399,32090,178836,5852838
6,1373524,0.9490576772181607,639156.3515133332,0,0,0,0,55438,33022,186992,5612457
6,1322486,0.934690870929558,615934.5490670886,0,0,0,0,56836,32581,192512,2522179
6,1462548,0.9510268272271133,682831.1041638603,0,0,0,0,51095,32722,177614,356390
6,1521312,0.9451066878088032,705423.3825307429,0,0,0,0,49268,32661,174618,351120
6,1453044,0.9185858206002266,671430.4835777509,0,0,0,0,51949,32882,178135,360678
6,807976,0.9349775527734179,374110.73551829334,0,0,0,0,93728,33763,221917,12220616
6,1441405,0.9457514003285575,690578.9599449049,0,0,0,0,50491,33103,180218,360888
6,1472553,0.938085605878165,680854.5520563714,0,0,0,0,51187,33113,179056,359606
6,1231455,0.9473438693543261,568657.358824575,0,0,0,0,61447,33213,197652,4963998
6,1368430,0.9206754789813544,641568.1996989504,0,0,0,0,53639,33463,187132,481425
6,1447505,0.9108735112128941,674231.1014264295,0,0,0,0,50099,33242,180580,360117
6,1447441,0.9028610811959845,671858.7617578143,0,0,0,0,50571,33603,182874,367811
6,1432445,0.873056141150817,664608.1951433992,0,0,0,0,50970,33362,181772,365657
6,1432693,0.8965156859009541,665273.9754056134,0,0,0,0,51034,33393,181511,361489
6,1439915,0.8956612937407835,668607.0367254966,0,0,0,0,50657,33573,184076,366909
6,767587,0.8992413259249312,356019.6780974454,0,0,0,0,95360,34064,203503,21710829
6,679811,0.8948178074452281,326895.07031726174,0,0,0,0,103623,34425,209374,22115419
6,1396780,0.9053069064025602,674419.6278652558,0,0,0,0,50310,33844,185459,362140
6,1449978,0.8982935494346362,674186.4481016635,0,0,0,0,50256,33804,186230,367210
6,1461018,0.8991937156096206,675440.684701126,0,0,0,0,50264,33933,186431,366970
6,1466987,0.9138607295809635,677671.730256075,0,0,0,0,49989,33884,185789,365487
6,1438830,0.8828850196163857,664331.5778538876,0,0,0,0,51010,33754,184076,366659
6,1474547,0.9046128171685619,681446.2229586986,0,0,0,0,49626,33924,185618,367661
6,50609,0.891422186593878,23359.54641634787,0,0,0,0,60572,32662,181982,533432
