threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1407268,0.9596429222666436,703513.7687933994,0,0,0,0,49218,29655,154970,372429
6,1483650,0.9637751966619736,686378.6052728449,0,0,0,0,52234,31469,198141,1379739
6,1458360,0.9495974117520511,671083.4806659437,0,0,0,0,53587,32070,184576,2682935
6,1522187,0.971663991786047,703257.1346380578,0,0,0,0,50917,32351,187752,1289680
6,1333601,0.9658690371995917,614705.9177027347,0,0,0,0,58553,32170,180649,6059761
6,1428505,0.9700098438579334,666384.2609871645,0,0,0,0,53759,33042,185157,1216413
6,1391526,0.9581825818496857,645750.9210859177,0,0,0,0,55633,32621,193684,2516222
6,1544833,0.9573365582713036,718234.9280577392,0,0,0,0,49964,32722,177312,354946
6,1566493,0.9417121954184144,722582.3379115188,0,0,0,0,49539,32731,174828,348474
6,1504632,0.9637355268117677,691409.7465406709,0,0,0,0,51826,32892,177212,365516
6,850093,0.9572409457387518,391061.7770224679,0,0,0,0,92382,33844,217939,12247934
6,1471673,0.9643102722668747,703783.6888583757,0,0,0,0,50728,33082,179207,357691
6,1544950,0.9638678518674182,714765.5341055995,0,0,0,0,49960,33182,179737,354515
6,1180271,0.9278915263673614,542324.6172921984,0,0,0,0,64435,33273,203332,5012306
6,1459177,0.9307724046613691,684648.6966582546,0,0,0,0,50864,33462,185007,391806
6,1482252,0.9268447751183126,685797.4138656753,0,0,0,0,50860,33313,181410,362009
6,1513235,0.9274268906323605,699960.6459791089,0,0,0,0,49898,33643,183875,371828
6,1495061,0.9057927804395706,688009.7332350553,0,0,0,0,50296,33483,184006,366919
6,1472399,0.8819886021810238,678097.9621278595,0,0,0,0,49854,33473,183244,361458
6,1470376,0.8730735712778204,677369.4456696833,0,0,0,0,50089,33683,185027,369092
6,650488,0.8537267344725163,300140.8384150241,0,0,0,0,112942,34174,209964,22132362
6,816729,0.8610400094210642,394627.75565198495,0,0,0,0,86230,34425,204554,21675205
6,1424069,0.8700140268917902,681539.5805536755,0,0,0,0,49668,33914,187302,367800
6,1466187,0.8785806747313257,679447.1049561981,0,0,0,0,49905,33874,186009,369975
6,1457440,0.8661033584175786,673045.6481670489,0,0,0,0,50417,34014,187322,369774
6,1465218,0.874274042083147,676161.1661730753,0,0,0,0,50105,34034,187462,370766
6,1470713,0.8789865131031926,678382.6035244907,0,0,0,0,49911,33794,184586,360838
6,1383173,0.8778001056966361,637730.064960553,0,0,0,0,50565,33904,186881,375134
