threads,samples,fairness,throughput,get_avg,get_p50,get_p99,get_p999,put_avg,put_p50,put_p99,put_p999
6,1386571,0.959242331211389,693178.437204017,0,0,0,0,49542,29746,155442,379304
6,1502310,0.9668621853529107,696099.6144973359,0,0,0,0,51564,31430,196450,1375080
6,1431420,0.9721621574395404,658521.3152980749,0,0,0,0,54614,32110,186281,2681029
6,1476993,0.9789283397023508,683752.446358179,0,0,0,0,51994,32381,188686,1292885
6,1310060,0.9238058903309682,606140.0383153922,0,0,0,0,57692,32161,180279,6006131
6,1344037,0.9294096866488193,628232.5334537153,0,0,0,0,55552,33022,186712,4901901
6,1345657,0.9217961942633235,627193.3832215513,0,0,0,0,55692,32632,191551,2514415
6,1503289,0.9249790714360688,700447.9529064721,0,0,0,0,49746,32752,177434,351712
6,1486429,0.9206228350836,686777.8597653677,0,0,0,0,50844,32792,176352,352002
6,1467058,0.9415726908743397,678732.4718902193,0,0,0,0,50863,32892,178396,368214
6,762592,0.9088486480291902,352781.04226127744,0,0,0,0,96520,33904,223872,12277641
6,1383508,0.9269765303570114,664004.8291623313,0,0,0,0,51074,33122,179288,357723
6,1462789,0.912946918867797,679280.564791692,0,0,0,0,49816,33143,179288,354358
6,1196088,0.9153573999552779,551812.4990687985,0,0,0,0,61564,33272,197703,4964018
6,1374715,0.9178944654412174,646337.622364095,0,0,0,0,52421,33453,186772,453474
6,1479173,0.8970213179240767,688049.7903722834,0,0,0,0,49247,33262,181812,362162
6,1469722,0.9202881969258073,677648.176523659,0,0,0,0,49856,33633,184848,371169
6,1468063,0.912572065230526,678646.9939524903,0,0,0,0,50077,33413,182664,363725
6,1461450,0.9146190775857269,674125.0555259457,0,0,0,0,50268,33473,183345,362653
6,1459175,0.9006045295815762,673203.8240086539,0,0,0,0,50322,33654,184307,366440
6,739155,0.9255988008269866,341188.09279252985,0,0,0,0,98705,34064,205137,21774886
6,756040,0.9166090026561786,363690.3965286029,0,0,0,0,94091,34425,206479,22010981
6,1421001,0.923498975451167,682614.2413046985,0,0,0,0,49640,33944,186902,365909
6,1419244,0.919099447621305,657646.0974847762,0,0,0,0,51567,33874,187554,375146
6,1473357,0.9073548529652541,683954.0724573653,0,0,0,0,49323,33974,187483,369937
6,1412490,0.9148176847638395,652066.8729619274,0,0,0,0,50425,33944,186802,368273
6,1407630,0.9244768382398494,651751.8716936937,0,0,0,0,50400,33774,185699,367101
6,1424534,0.9171815475084635,661173.557755832,0,0,0,0,49794,33914,187694,368814
6,26494,0.926274886752428,12294.879417120881,0,0,0,0,64501,29009,152287,10133053
